comment,like
"choose side   want challenge
出塞  王昌龄
chance mean yep hance gum.
秦时明月汉时关
wantly charging railway harm.
万里长征人未还
dance long chamber free jump set.
但使龙城飞将在
bro joke human do in3.
不教胡马度阴山[抠鼻]",55
我新来的我问一句，坐第一排能拿多少演出费[doge],52
这节目现场看不了 我怕他跟我互动我搞不赢他,49
Don’t know 是半年 年不应该是Don’t knowDon’t know吗[思考],36
这哥们，我爱死,33
damn使龙城free将在，bull叫human du m3!!!我一直怀疑第一排有工资拿[辣眼睛],33
擦，早知道这么好笑就留着春晚看了[笑哭],20
嘶，没get到诗的结尾这里的梗,13
符合三体里对人类未来世界语言用法的想象[doge],10
是不是这种长相的人都适合搞笑，邓超跟付航同一款长相,10
付航可以给我钱看脱口秀吗，我的钱有用[doge],9
我为什么没有在考英语前看到这个视频[妙啊],8
你早说这么好笑啊，我留着春晚的时候看[吃瓜],7
商务殷语,7
应该问 年用英文怎么说，你知道吗 这样就是个双关梗,7
最后不说know说don't，问为什么，答因为倒装语序,6
最近刷了很多西海岸英语，我学会了dunm和m3是啥意思[doge],5
"秦时明月汉时关，万里长征人未还。
但使龙城飞将在，不教胡马度阴山。
骝马新跨白玉鞍，战罢沙场月色寒。
城头铁鼓声犹震，匣里金刀血未干。",5
后面不是，谈爱恨不能潦草红尘烧啊烧,5
damn使龙城free将在，不教human度m3,4
"Dark♂shit龙城fuck♂将在
Boy♂叫唔马deep♂阴山[妙啊]",4
秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马度阴山。骝马新跨白玉鞍，战罢沙场月色寒。城头铁鼓声犹震，匣里金刀血未干。,4
巴山楚水凄凉地，Q＝cm△t[doge],4
有种好几年前看过这个视频的感觉怎么回事,4
"查到了，还真是最后一句啊ʕ •ᴥ•ʔ
出塞二首·其一
唐 · 王昌龄
秦时明月汉时关，万里长征人未还。
但使龙城飞将在，不教胡马度阴山。",4
笑死了笑死了看好几遍哈哈哈哈哈,4
秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马度阴山。骝马新跨白玉鞍，战罢沙场月色寒。城头铁鼓声犹震，匣里金刀血未干,4
疯了！这么好看应该留着春晚放[tv_doge],3
一开始我还以为在彪德语[笑哭][笑哭],3
"还有一首
骝马新跨白玉鞍，战罢沙场月色寒
城头铁鼓声犹震，匣里金刀血未干",3
damnsilong城famejung在不jour胡马度im 3～,3
I don't know，我走了，所以是don't know，笑不活了[脱单doge][妙啊],3
"出塞二首·其一  唐 王昌龄
秦时明月汉时关，万里长征人未还。
但使龙城飞将在，不教胡马度阴山。",3
gta英语,3
救救春晚,3
我的眼泪Prada Prada的往下Dior,3
"这个这个，choose side   want challenge
出塞  王昌龄
chance mean yep hance gum.
秦时明月汉时关
wantly charging railway harm.
万里长征人未还
dance long chamber free jump set.
但使龙城飞将在
bro joke human do in3.
不教胡马度阴山[妙啊][妙啊][妙啊]",3
know what Im saying?,2
xsl我去迪士尼剧场，里面的外国演员就是这个口音,2
两个半，有没有可能是谈了5个半个,2
但使龙城飞将在，不教胡马度阴山的下一句是狼烟千里乱葬岗，乱世孤坟无人访[脱单doge],2
damn龙城飞将在，不教胡马度M3,2
能坐前排的都是有备而来,2
"后边是
狼烟千里乱葬岗，乱世孤魂无人访
无言苍天笔墨寒，笔刀春秋以血尝
谈爱恨不能潦草，战鼓敲啊敲",2
咋一个脱口秀有俩逗哏呢🤔,2
@sugavjimin @loTURBOve 笑死我了,2
哈哈哈哈哈哈笑死我了，上自习疯狂憋笑,2
他的夹克外套好酷，有人知道是啥牌子哪一款吗,2
呵，长大了～,2
这坐前排的是来踢馆的吧[笑哭],2
@你的野殿已就位 @sheep噗噗er 笑死我了,2
这题我会，我走了半年＝“I'Kill'0.5”[脱单doge],2
不是这真的不是逗哏请来的逗哏joo bing？,2
这哥们是目前节目效果最好的,2
"出塞二首
【作者】王昌龄 【朝代】唐
秦时明月汉时关， 万里长征人未还。
但使龙城飞将在， 不教胡马度阴山。
骝马新跨白玉鞍， 战罢沙场月色寒。
城头铁鼓声犹振， 匣里金刀血未干。",2
@Soft教我玩中单 大晚上在被窝憋笑很困难,2
"Dance lung chain fee John zeit ,bruce Huma doing San",2
@扶桑食人花,1
@老王Games,1
@枫语寄相思,1
后面是。啊[tv_doge],1
@上岸0401 哈哈哈哈哈哈哈哈哈哈哈哈,1
这能上春晚不,1
"不是do in3, 是dude you know what i am saying（确信）",1
陈大是吧[笑哭][笑哭],1
@Ssayed,1
@___湿湿___ 笑死我了,1
@咸咸咸鱼1 我要笑死了,1
@看见我请叫我去打望 哈哈哈哈哈,1
这是陈大吗,1
完了，他真学过,1
@T-bk118,1
@一坨青鱼 @长悲昼短 @をciaoにま @朝暮心狠手娜 @执笔840 @承朗 @俊桑不吃香菜 @oooouu- @蓝原芽衣41 没绷住,1
@铎铃,1
@不知名摸鱼砖家,1
天哪我看了好多遍，今天的快乐源泉，以后不开心就拿出来看看,1
@RoadJug,1
@夏日口袋丶紬,1
商务殷语,1
@圈之追星日记,1
damn使龙城free将在，bro教human度M3,1
岚语[脱单doge],1
@现在是四月吗,1
我走了半年，那个我不会英语还真想不到这么回答[喜极而泣]🧠得给我干冒烟了,1
@佳石头 @伤感啤酒肚 @我不贩剑了 笑死我了,1
@南楠喃腩婻,1
这猴儿是不是偷懒了,1
"秦时明月汉时关，万里长征人未还。
但使龙城飞将在，不教胡马度阴山。
骝马新跨白玉鞍，战罢沙场月色寒。
城头铁鼓声犹振，匣里金刀血未干。",1
【【付航脱口秀】 https://b23.tv/pvkRqqa,1
真的很搞笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈@奶油配小熊酱,1
@hhh888111,1
@爧篫 @First00001 我又乐了，昨天看了一晚上我差点没给他主页翻穿,1
@赤藕 @梳理b @Zwyj凯凯 @疯铃声 @Kr1smile-,1
谈了一坤哥[doge],1
搞了半天，王昌龄是踏马正宗西海岸rapper[呲牙],1
@边伯贤的小娇妻nim @廿二十_uin @糖心希囊,1
@菲菲菲菲菲菲ffff 这个世界疯的我很满意,1
@麻糯的米花糖,1
【【付航脱口秀】付航：“我不想刺痛任何人” （猴子专访）-哔哩哔哩】 https://b23.tv/pvkRqqa,1
如果最后问“年”怎么说，回答“year”效果会不会更好[doge],1
第一排不是随便谁都能坐的,1
@没有脸的无名氏,1
@雨雾云山,1
年哪里说 year将是绝杀[OK],1
@Akishiroi,1
[doge],1
6,1
阴山，我想in.3了,1
@Sheesh4Hang,1
我要爆汁汤面,1
@CaYzzz,1
@狮八两,1
@夏雨栀璃鸢年 @莪字,1
@凤凰院恶真系,1
真是一场酣畅淋漓的相声啊[笑哭],1
@椰蓉小饼干_ 笑死我了张一M3,1
m3[doge],1
half year,1
@苦茶上头,1
dann！！,1
@master0chen,1
@已经老年人了 @噫_吁_嚱_,1
看不懂哪里好笑,1
Damn使龙城free将在，不教human doing 3！,1
完蛋，一点都get 不到笑点,0
按这个逻辑，半年是“O”[妙啊],0
不行了 笑到喷饭,0
"她劈腿了所以谈了半个
有多伤心，当时你做了什么举措？
我在网上买了下半个[妙啊]",0
《666》,0
？？,0
@手机背面,0
@小阳由依-YUI,0
@夜天shy 哈哈哈哈哈哈操,0
@分寸ccc 哈哈哈哈哈,0
@我不可以生气,0
@AWSL886,0
@Stupid_LEC,0
@是乐乐乐 @Rico_Rose,0
笑死我了啦,0
哈哈哈哈哈哈哈,0
@tyOrion,0
@路过的一个帅哥,0
@吓大菠萝一跳,0
太有梗了笑得我哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
笑死我了,0
这集笑飞了,0
厉害[笑哭],0
@对数不想当单身狗,0
@不知春去zz @不夜城的berserker @花满戟 @000时崎狂三000,0
@屑绫人,0
哈哈哈哈[热词系列_干杯],0
我烤好想看这场的全程我烤，谁有去过的嘛？我甚至愿意花钱买[tv_大哭][tv_大哭],0
666,0
好好好，这种精神世界太好了！,0
@Susi_ss 笑死我了,0
@正义的不太正义,0
@暮夜不是变态,0
@燕子吃鸟,0
