comment,like
今天早上被我侄子突然问到：小爹你相信光吗？我踏马突然热泪盈眶！,4
帅的是掏出来变身器那一刻就没想过能回来的责任感,4
全是60帧，不得不投币了,3
"视频信息识别成功[鼓掌]~
【视频正片】
1. 《大怪兽的善后处理》:00:01-00:35
2. 《奥特英雄传赛罗和捷德》:01:03-01:28
【音乐信息】
1. 《格莱美汇 BACK TO EDM @Ekselen SET 16》:00:13-01:14，02:13-02:28，04:12-05:14
--以上内容由 @风恒益 召唤生成！识片识曲欢迎 @AI识片酱 [惊喜]",3
天啊这就是我女儿一直让我买的玩具,3
假面骑士那个是不是演过碧蓝之海的耕平[doge],3
突然感觉自己老了，这些奥特曼变身没一个看过的,3
就第一个最带感啊我感觉,3
看了这么多年的特摄剧，让我印象最深刻的就是牙狼TV版牙岛钢牙最后一次常规牙狼变身，因为铠甲被封印了，打破封印小天使给他送上盔甲部件。当年看得我热血沸腾。雨宫庆太太牛逼了。06年到现在一晃也过了17年了。,3
看成，妾身比你想象中还要帅了[笑哭],3
就说弹幕怪怪的，原来是上过热门了啊，很多血压高升的话[无语],3
有点相同,3
原始人那个是不是心脏,3
@橘色开心汽水 摆脱变身真的很帅的好嘛,3
2：31处的标记出处有误，这一段是德凯中的特利迦联动回,3
竟然没有希瑞！呢是变身界的鼻祖啊！,3
什么叫无敌？那要问躺在床上的那位[doge],2
问一下  那个好多个奥特曼合体为一个的那一部是什么呀  好想看,2
这种视频果然还是不能开弹幕看,2
居然没带空我[doge],2
没有金甲战士张益达差评[doge],2
演员们演变身的时候一定很需要信念感。,2
在热门挂几天，我就看了几遍，封面和开头的山田凉介太帅了[脸红],2
第一个大怪兽的灾后处理，有原视频吗？,2
这也许就是变身的浪漫!![辣眼睛][辣眼睛][辣眼睛],2
这些变身棒纯粹为了卖周边设计的吧,2
还是那种一路走，一路慢慢变化的最吸引我,2
@海屿悼词と,2
@这回该我了吧芜湖 我踏马直接henxin[响指][响指],2
怎么没有芝庞顿奥特曼合体[doge],2
想问一下作者这些原片素材是在哪里弄的,2
视频很好，弹幕和评论一坨史,2
台词好中二，我好喜欢,2
我还停留在迪迦最猛的年代，，现在都能融合了,2
天呢怪不得我小时候那么想变身成铠甲勇士，做梦都梦到了，结果梦里没变成一直耿耿于怀，现在看这个变身是真的帅啊[大哭],2
两年前还挺喜欢的，现在来看自己以前都在看些什么啊[笑哭]尬的受不了,2
我永远喜欢特摄[给心心][给心心][给心心],2
我以为举起手机会喊小爱同学的[喜极而泣],2
小时候的奥特曼就是简单粗暴拿个棒棒/戒指/变身器就变身，现在为了卖玩具这零碎多的，不纯粹了,2
帝皇侠的铠甲这么多年过去了还是觉得好帅，百看不厌,2
为什么看见标题我不是想到的这个变身，是那个变身[无语][尴尬][灵魂出窍][捂脸],2
那个年代受过教育的日本人都有个推翻殖民者的梦想，不敢直说，只能靠这些动漫作品表达出来。,2
戴拿倒数第三集 跑步变身那段也很棒,2
"其实还有一个专门拿变身当梗的金属英雄
宇宙刑事贾班的着装时间是0.012秒，让我们再一次观赏他着装的过程吧[doge]",2
我在等一位故人,1
不是，我滴艾伦呐，看到最后也没有[大哭],1
我默默的拿出了我的铠甲勇士召唤器…,1
现在变身前摇都这么大的吗，我小时候看的都是拿变身器喊一嗓子就变了,1
我就特别佩服这种演起来不尬的人,1
"星舰发射的小曲
[给心心][给心心]",1
这视频弹幕是几年前穿越过来的吗,1
不喜欢特摄的有难了！,1
这么看下来 歌查德到底怎么选角的,1
@子拓x 我天 不可思议 看到我儿子 居然演奥特曼了,1
泽塔和捷德那个切屏我感觉也可以带上，虽然是剪辑帅,1
收藏！准备一个个看,1
特利伽怎么回事，风评反转了？,1
faiz的变身音效真的太性感了啊啊啊啊啊啊,1
@白之神 @稲枝彩華 @碳烤鸡味锅巴 啊啊啊啊,1
问一下，这是给哪个年龄段看的？,1
好像没有仁叔变身德凯的那一段，那一段我真是觉得又骚气又帅，看好了，凑大，德凯是这么玩的,1
@-我随意- 太cool了[喜欢],1
嗯，怎么没有逢魔那个呀,1
@安少呜呜呜 快看,1
啊？这不是山田凉介吗？？是我脸盲发作了吗？,1
现在新生代的奥特曼和假面骑士实在看不下去，浓重的塑料感和一群成人一本正经的玩玩具实在顶不住，又尬出戏。特摄啥时候还能出出精品？,1
奥特曼就奥特曼，整什么铠甲勇士，我很难给你点赞阿,1
最喜欢的还是黑暗的支配者里大古变身迪迦的场面：TPC基地完全沦陷，居间惠队长意味深长的道出了自己的内心感语，“当我第一次看到奥特曼的时候，我还以为我遇到了上帝…所以大古队员，你没有义务去面对一个你根本赢不了敌人，你应该听懂了吧？”大古背对着丽娜和队长，看着眼前的一切，转身回答道：这不是义务，因为我是人。根本赢不了，我听不懂。自己作为人类最后的希望，将要独自一人面对强敌，这一次，面对的将是无尽的黑暗和最终的强敌，这一次，胜利队的伙伴们无法和他并肩作战了。当黑雾笼罩在他身上的时候神光棒发出了最后的那一次亮光[保卫萝卜_哭哭]所有的奥特曼人间体都扛起了保卫地球的重任，但其他人间体被揭穿我都有一种：我不装了，我摊牌了。的那种感觉。只有大古给我的那一种感觉是，我要做我能做的事，身为一个人，能做的事。[热词系列_泪目]虽然大古变身没有别的剧那样华丽的特效，但这始终不影响我对这部剧的认可,1
请问1:59那里的蓝色衣服小哥演员名字是？[给心心],1
骑士系列中，响鬼的变身方式独具一格，音击战士很酷的好吗[doge],1
第一个是谁？,1
捷德最帅，我没看过系列！,1
为什么没有空我雪山那段[doge],1
上热门了进来一群沟使[辣眼睛],1
第一个不是正经奥特曼，反而感觉更帅呢[笑哭],1
居然没有OOO[酸了],1
我还以为有金甲战士呢[笑哭],1
战兔入坑，最喜欢的是永梦，只能说剧情抬炸了,1
弹幕挠弹一如既往的多,1
结婚的那一刻，成为父母的那一刻，穿上制服的那一刻等等，普通人也有很多变身时刻！！！,1
这没有我逼王阿古茹？[doge],1
不是！现在奥特曼都这么帅了吗！,1
@晴川丽丽树,1
看似霓虹特摄，实则国摄控场。,1
没有逢魔吗悲,1
我一直觉得 变身动作花里胡哨的奥特曼电视，都是为了个玩具，拍了个奥特曼[星星眼],1
龙剑道也特别帅，小时候最爱看龙剑道了，可惜估计没多少人看过[大哭][笑哭],1
第一个好有感觉啊,1
感谢新奥，新奥让我第一次知道了奥特曼是怎么举个大拳头出来的[doge]00:45,1
我停留在超人迪加，原来有这么多变身,1
@平凡行星,1
金甲战士呢[妙啊],1
山田凉介帅飞了😭,1
变身不帅，在自己喜欢的女孩面前变身才帅[doge][doge][doge],1
@无缘绝情,1
@这我还用的着,1
很奇怪，小时候喜欢特摄，中学时觉得幼稚，大学了又开始喜欢特摄了,1
get不到一点... 从小疯狂迷恋各种魔幻、奇幻题材的动漫 尤其是变身的，但是对奥特曼、假面骑士还有变形金刚真的一点点兴趣都没有[笑哭],1
真tm帅啊，为什么我快30岁了，看这个还是觉得热血沸腾帅的一批[保卫萝卜_哭哭],1
看到兔子吃瘪龙红爹老实人真的绷不住了，原来我也年轻过,1
流量一大魑魅魍魉就来了,1
我觉帝皇变走边变身那段更帅[脱单doge][脱单doge][脱单doge],1
我感觉开头那个再配上新奥特曼变身的画面才帅[妙啊],1
@吹响吧-孤独的轻音部,1
没有守护笑容的男人,1
@丸丸-困了,1
第一个是啥？,1
燃吗？换个bgm试试。[歪嘴],1
看开头感觉不对劲，后面还真有铠甲勇士[热词系列_妙啊],1
小时候帅，长大就,1
假面骑士没有时王 [委屈][酸了],1
还得是新奥特曼那个变身好看,1
@塞伯坦星的怪兽仔,1
现在的人们都不知道奥特曼最原始译名了吗？咸蛋超人！！,1
就很好[doge],1
整篇看下来，只想感慨一句：BGM好评,1
大家的信念感真强,1
看这个弹幕，我终于明白为什么o总是惹人嫌了,1
最喜欢还是《假面骑士w》cyclone joker，好了，来细数你的罪恶吧！,1
第一个是什么？,1
兔子那个是哪个剧场版？,1
@小莫莫子啊 帅！！,1
哈哈哈哈哈哈哈哈哈,1
新奥特曼里的那个变身是一种返璞归真又充满创意情调的帅,1
这个视频是我近半年唯一一个发自内心的三连[妙啊],1
不知道是不是我看漏了，感觉少了沟吕木的单手搓光[嗑瓜子]还有何润东的甩手机也6,1
Darkness里倒是有个设定，没有变身器的奥特曼变成人形的时候相当于是憋着气的，不仅难受消耗还大。有变身器的就是把力量寄宿于里面，会舒服很多。像欧布捷德这种应为一些原因必须借住其他奥特战士的力量才能现身的又是一回事,1
说实话，现实日本太无能,1
唯一真神---大古,1
我感觉假面骑士black sun的变身也很帅怎么没有呀？,1
我记得粉山田凉介的时候我应该13-14岁，后来就遗忘了似的全忘记了[跪了],1
@苏打院长 你的狂喜,1
唉，B站曾有个爆火的小姐姐在宿舍录的变身视频，眼神好飒，但是第二天她就删了，可惜了，当时没有保存下来。,1
我惊呆了，我以为山田凉介什么时候来演特摄了哈哈哈哈,1
这是什么剧？,1
一个2小时的高达和一个完美的女朋友，我肯定要两小时高达，每次开几分钟，用在关键时刻拯救地球,1
"某些一般通过现充别评论了，另外今天过的怎么样？
还有我阐述你的梦😋",1
我去，上热门了[星星眼]评论里真的有很多被吸引来的新人呢[打call],1
@陪你到达世界的尽头 [鼓掌],1
@雲上昇 @_若叶姬色,1
这些怪兽还挺好的捏，还让你慢吞吞的变身,1
芜湖，上热门了，评论区也变得妖魔鬼怪了,1
可惜了，没有奈克瑟斯的变身。千树怜的变身绝对封神[酸了],1
"没看过奥特曼
想知道奥特曼本身和变成奥特曼的人，是一个人吗？",1
没穿衣服的变身他是不是演过碧蓝之海真人版啊,1
@阿_瑞 帅炸了,1
为啥奥特曼跟假面骑士一样 和印象中不一样,1
对我这种不是特摄迷的人来说简直是颜狗盛宴啊，变身好看，皮套也好看，人就更不用说了[tv_流鼻血],1
不得不说，最后的帝皇铠甲合体实在太经典了，不管看多少遍都好帅[打call],1
最帅的是bgm,1
我只是一个路过的假面骑士 给我记住了[墨镜],1
当年艾克斯出时我以为是奥黑xxs最多的时候，欧布后本有所好转，结果现在网络门槛低龄化导致比那时的社群环境还恶劣,1
@厉魇魔王--咤克斯,1
我小时候除了迪迦奥特曼就看过一个假面骑士空我，那个DVD译名叫古迦奥特曼[笑哭]后来长大了我怎么都找不到这个奥特曼，查了很久才发现原来人家是假面骑士……,1
这个视频是不是突然出圈了,1
[打call][打call],1
超级战队几乎没有，好惨,1
多出点奥特曼的大电影吧，现在只有奥特曼的电影能满足我了，看以前的都感觉太幼稚了,1
新奥撕破大厦的变身就是最帅的！,1
空我和迪迦之后出的都太花里胡哨，还是喜欢没台词和简单点的变身,1
[吃瓜],1
特摄视频最经典的上热门一堆指指点点的,1
来个空我啊[打call],1
引到流了属于是，弹幕充斥着烂梗和偏见,1
我经常会能到自己变身奥特曼的场景，但是变完后，总是被追着打。而且还有红眼的奥特曼，(邪恶的那种)，追着我打，我一直跑，挺怕的[笑哭],1
假面骑士只喜欢牙狼,1
感觉还是千树怜的夕阳变身和准哥的徒手捏光最帅,1
带粽子玩的都是好人,1
其他什么都好 就是道具这一股塑料质感咋一直没变 弄个金属涂层也好啊,1
谁还记得 国产特摄剧 铠甲勇士里帝皇侠的变身？,1
唉，国内只有老帝皇他们能撑场面[tv_白眼]希望铠6牛笔点,1
战队依旧被除名了,1
剪得一坨,1
说实话，虽然大部分都是简单的画面拼接，转场也是，但是这高清的画质和音乐还是挺燃的[藏狐],1
看到山田凉介的脸我就知道这条视频会火,1
就问，步惊云呢？[脱单doge],1
不带我超级战队玩[笑哭],1
我的老公32[大哭],1
设定是瞬时变身，不过给观众一个特效VCR,1
这下不得不一键三连了,0
第一个片段是什么,0
好中二无聊[吃瓜],0
3,0
牛波一,0
第一个是哪部剧呀,0
[脱单doge],0
帅啊啊啊啊,0
第一个变身呢？咋不剪进去[辣眼睛],0
这,0
好帅啊！,0
越后面的变身 就越 中二[doge],0
zeta ne ?,0
我所想的雪獒铠甲没有出现,0
这么多年了，我只学会了变态,0
第一个看到过很多次这个片段了，然后终于忍不住去看了原片，就一个圣母主角和一堆猪队友，虽然可能本身就是一个讽刺片，但是主角的态度也是挺恶心的。,0
变身没有甲斗王我不是很认同,0
@星空闪耀着光辉的银河,0
能量启动！[笑哭],0
原曲,0
如果能有超龙神和超星神就好了,0
@晓㭸,0
@-小指,0
变身的时候给他们来一枪会怎样,0
中二但是真的帅,0
超兽武装！,0
没搞懂帝皇变身咋就主角了,0
完了假面要和奥特曼融合了,0
@抹茶旦旦-小鳄鱼,0
山田凉介还演过奥特曼？[doge],0
不带战队玩？我东大妈不要面子的？,0
开玩笑 超帅的好不好,0
这个电影叫什么？,0
岁数大了，理解不了了,0
11111111111111111111111111111111111111111111111,0
这不是献给国王的无名指的男主嘛,0
银河那个我咋没看过,0
nb,0
@藥師八十岁带病内卷,0
这么帅的吗？为什么没有我的身影,0
海星！ 罐头！[热词系列_干杯],0
桥豆麻袋 封面这位帅哥是[哦呼],0
奥特曼现在前摇这么长了吗,0
😐,0
[爱心][爱心],0
有什么头绪吗,0
是女生但是我真的很喜欢看特摄，打斗都很燃[星星眼],0
虽然很帅 但是这一张图没绷住,0
一开始32那个是什么片子？,0
献出三连！！,0
看到小陆的那一瞬间，我笑了[喜极而泣][喜极而泣][喜极而泣]今非昔比啊,0
“迪迦”,0
没有黑日我不是很认可,0
帝皇铠甲,0
@广播恶魔5864 [奶蓝咩咩_捏脸],0
七爷！！！！,0
唯一真神,0
太帅了,0
@克里丝玛雅,0
@机器工具人 听歌识曲,0
我以为是我声音开大了，md,0
这咋还有融合了?,0
快来个人告诉我bgm是什么,0
太帅了[大笑],0
帝皇侠出来就注定你币有了,0
太帅了！我！也！想！变！身！[黎明觉醒_怒了鸦]嗷嗷嗷嗷嗷嗷嗷,0
热门？!,0
童年回来了[委屈],0
咸蛋超人,0
老了，还是喜欢迪迦[脸红],0
兄弟们，给我推几部假面骑士看看,0
没有金甲勇士 差评[doge],0
@琦琦大魔王啊啊啊啊,0
个人感觉盖亚剧情强于迪迦 本来挺喜欢迪迦 后来好多迪吹捧一踩一搞得我现在看到很烦,0
以前无意看到捷德。觉得演技好浮夸。好垃圾。后来看了看其他的新品。顿时觉得这个好像也不是看不下去。。。,0
变身了，你也还是特务[歪嘴],0
这些腰带太吵了还是粽子帅,0
有多帅[doge],0
啊？,0
我要和命运战斗，并且赢给你看！,0
没人觉得BGM太大了吗[辣眼睛],0
老了老了，这视频看的我尴尬死了[大哭],0
太帅了[大哭],0
各位大佬，这个是什么剧啊？[脸红],0
@把球给我ok,0
这真的太酷了！！！！！,0
ylg大狂欢,0
@睡完还困怎么办,0
@Yuutas,0
铠甲奥特曼,0
求音乐,0
一枪给你撩倒了  还等你变身切,0
中二的很,0
@AI识片酱,0
剪得真的很帅!!!!!!!!!!!!!!!,0
现在奥特曼都能融合了,0
"upup，01:50处到战兔这里的抖动频闪效果该怎么做，能否指导下[打call]
交了学费了（指三连[热词系列_三连]",0
这个视频是我见过最好看的。,0
想问一下评论区各位是什么年龄段的，这花里花俏的变身是奥特曼吗[笑哭]只认得迪迦奥特曼，94年的我已经欣赏不来这种了,0
@看的是帅哥,0
你相信光吗？可惜我不相信了。,0
帅,0
@@星如雨羡 [原神_欸嘿],0
捷德现在长残了[笑哭],0
