comment,like
提一点小建议，就我觉得既然以后可能每年周年庆后都有线下一场线上一场，那就最好不要有重叠的曲目吧[笑哭]虽然我理解线下音乐会为了拔高人气的选曲，但是既然还有第二场那为什么不选一些不那么热门但是很好听的曲子呢，这么多次音乐会始终都是在那个范围里选来选去，我也想听见《仙家独酌》，《遥远的嘱托》，《星芒若铃》，《寒木春华》，《共逐星华》，《宥谧宁息之风》，《她的期许》，《往昔的乐园》，《故国的回忆》，《斯露莎的歌》，《葳蕤林野间》，《根子的片语》，《荼诃遗旧》，《几初的智愿》，《知易行难》，《仲夏夜绮思》，《命途两歧》，《繁华已逝》，《深埋地心的瑰秘》，《物是人非》，《潸怅的幽影》，《远离尘嚣》，《淡月疏星共寂寥》，《静谧的国土》，《亡者的诉说》，《故人的哀嗔》，《夜叉的回叙》，《星知晓的旧梦》，《欢愉的源泉》，《银白的希望》，《宽缓的传说》，《多情东逝》，《晚安，璃月》，《直面》，《青空》，还有好多角色曲和版本pv，明明有那么多可选项，没必要几年都一直选那几首[傲娇]这只是一个小小的原曲玩家的建议，希望原宝能够看见[委屈],211
[打call][打call],202
国内可能有考虑其他因素吧（救灾，考研，冬至团圆）想体验直播氛围可以去up主大祥哥那里看（人多）,197
"我感觉没直播应该是因为蜀黍不行
跟其他因素都没有任何关系
因为官方早就说了各地节目播出时间和播出方式可能存在差异
所以思来想去还是觉得是蜀黍的问题
要知道蜀黍最近隔壁星铁直播卡了不只，评论区还炸了[笑哭]",186
今天成为8级萌新，刚好音乐会来了！,156
"课代表（角色）
温迪 4：16
可莉：8：48
胡桃：11：10
钟离：19：20
云先生：21：19
绫华：21：30
绫人：29：41
将军：39：30
狐狸：35：10
草神：44：16
森林书：45：10
流浪者：47：07",148
今年因为结婚错过了线下音乐会[大哭]来年我一定要去看[大哭],145
乐队跟游戏场景的融合太有意思了[打call][打call],113
感觉原神线上音乐会一直不如隔壁崩3的，以前以为是原神只有纯音乐的问题，但看了上海场发现并不是，不过我也不是专业的讲不出具体差异在哪，直白的感受就是没上海场的感动，服装舞台灯光表演剧本旁白演出都有可能，真心建议明年让国内自己团队来搞，更了解自己的游戏和玩家，国外团队来负责差点意思,108
不直播吗，原宝[微笑],102
我就是最会拍照的人[doge],95
感觉原神的音乐太多了，而音乐会又太短了，虽说不可能，但是比起希望花样更多，我还是希望能更长一点[笑哭],94
47：07  三千娑世御咏歌,89
一个多小时的音乐会啊，看来闲暇时间又多一个视频陪伴[打call],86
我去，西木康智[哦呼]，这两天刚开始玩八方旅人，这位大佬的曲子相当出色[鼓掌],81
这里应该没人吧，悄悄祝我一声生日快乐,75
"我现在才看到甚至还有枫丹的OST[大哭]
上海场的遗憾在这里弥补了[给心心][给心心][给心心]",72
"01：14 风带来的圣歌（蒙德教堂）
03：04 蒙德的一日（蒙德城白天）
04：12 诗人的工作（温迪）
06：31 孤独的旅居（晨曦酒庄室外夜晚）
07：37 晨曦酒庄（晨曦酒庄室外白天）
08：48 真红骑士，出发！（可莉）

10：42 送往迎来（胡桃）
12：14 璃月的晴空（云来海夜晚）
13：37 蒲苇如丝（主线里第一次见到魈）
15：16 命悬一线（危途疑踪过场动画）
19：14 尘世闲游（钟离）
21：14 神女劈观·唤情（风起鹤归过场动画）

24：08 叶落荒波（稻妻城夜晚）
26：06 振飞之时（神里绫华）
29：35 行水盈盈（神里绫人）
32：19 何妄何执（雷电将军）
35：00 薄樱初绽时（八重神子）

38：11 清风散林缬（须弥城白天）
39：57 狮尾之舞（须弥战斗）
44：10 绿枝新柔（诸法丛林夜晚）
45：05 和合大梦的曲调（桓那兰那）
47：01 三千娑世御咏歌（正机之神二阶段）
50：47 无奈灰断（流浪者）

53：16 漫徊繁荫之原（枫丹野外白天）
54：43 众水之诗（枫丹廷白天）
56：54 梦之咏叹（登录界面）",70
"安安静静看完了全程，不得不说mhy每次一搞音乐会我就会很开心，因为大家可能对游戏很多方面都会有意见，都会有争议，但涉及到音乐，大家的第一反应都是hoyomixyyds，你可以喷其他的所有，但是mhy在音乐方面的用心你否认不了。每演奏一首音乐就有弹幕科普来源与这首音乐的出现时刻，不同于崩三那边越听越燃，原神这边会因为故事的不同时而忧伤时而激动时而喜悦，大家记得游戏那一瞬间的时刻，记得那一刻的音乐，记得那一刻的快乐，记得那一刻的故事，这就足够了。
最后祝大家冬至快乐",68
起猛了，看见封面因为是主线动画有消息了[笑哭]看错了我再去睡会,60
不是线下听不起，而是线上更有性价比[墨镜],54
浅浅出现几秒的贝斯打卡[干杯],53
有和我一样以为是线上直播的嘛，害我激动老半天[辣眼睛],51
刚看完上海场交响乐录播，可能太惊艳了，这次线上比较无感，有好多曲子和上海场重了，然后较上次线上音乐会平淡很多，希望可以多尝试一些没放过的曲子,42
不是线下去不起，而是线上音乐会更有性价比[墨镜],39
HOYO - MIX YYDS!又是一场可以无限循环的音乐会[打call],38
死而无憾了家人们！结尾梦之咏叹的原琴部分是我和@指尖灬旋律丿 共同完成de！[原神_比心]能登上原宝的音乐会尊嘟很开心了！！,36
我先祝大家冬至快乐！[脱单doge],36
直接发视频？我还以为是直播蹲了半天,31
明年音乐会我要听轻涟！,30
什么时候能在音乐会听到仲夏夜琦思和冰风交响曲啊！！！！好想听！！,30
没什么奇怪的，每年线上音乐会都是录播的，没看到这些场景变换和灯光吗。。。只是这次没在直播间放罢了[脱单doge],27
HOYO-MIX值得,26
因原神音乐走上学习管弦音乐的道路[给心心]在啃《对位法》[笑哭],25
明后天考了来看,25
没有势若风雷……我真的要哭死了，那是我最喜欢的一首歌，都这么绝版了？[大哭][大哭][大哭],24
璃月要是能在衣服上多下点功夫就好了，稻妻乐师都穿正经传统服饰，璃月次次都是改良，不够仙气啊。。。,24
被丝线缠绕的小布偶,23
"从风起地再度启程，用音符与五线谱重绘旅途的回忆。
旅行者的步伐迈向未知的前方，无际之旅的旋律依然静静流淌……",23
希望下次音乐会能有更多其他的音乐，比如甘露花海的[喜欢][doge],22
我网易云音乐连续三年的年度歌手都是HOYO-MIX,22
希望下次有阿瑠的歌，想他了,22
地区越出越多，大家喜欢的歌也越来越多，时长却永远只有一个半小时左右，怎么办呢，原宝能不能考虑多办几场……或者以后换换曲目轮着听，每年都不同，然后放一个合集里,20
米哈游！你做的好啊！[脱单doge],20
"01:04 风带来的圣歌
03:05蒙德的一日
04:20诗人的工作
06:38孤独的旅程
07:35晨曦酒庄！！！
08:48逃跑的太阳
10：26 皎月云间之梦
10:40往送迎来（胡桃）
12:20璃月的晴空
13:43魈，蒲苇如丝
15:14 命悬一线
19:12 《尘世闲游》
21:15《神女劈观》
23：56 寂远无妄之国
24:19叶落荒坡
26:05振飞之时（神里绫华）
29:33行水盈盈
32:19《何执何枉》
35:00 薄樱初绽时
37：58 智妙明论之林
39:55狮尾之舞
44:07绿枝新柔（草神）
47:00三千婆娑御咏歌
50:46无灰余丝
53：05 白露澈明之泉
56:23梦之咏叹（开门曲）",19
这一次视觉效果做的真的挺好的，就是曲目选择能不能换一换，这一次好多曲目以前音乐会都反复用过好几次了，这次须弥枫丹的曲目本来就不多还是以前用过的，枫丹和须弥的音乐可以再多点以前没有的丰富的不好吗,19
绫人厨轻轻地流泪[大哭][大哭][大哭][大哭][大哭][大哭],19
"感谢拉我入坑的大佬，虽然他已经淡游了。
我真的很喜欢提瓦特这个世界，风景，人物，故事，我都让我感觉身处其中很舒服。每次压力很大就进去逛，听BGM。因为这么很爱闲逛，我任务做的很少，任务列表一堆，传说邀约也都立本没做，甚至主线还卡在调查守村人[原神_鸽子]
但是真的陪我度过了很多压力很大的时光[原神_哭哭]我这个3.4入坑的手残党，并不是每次都能打满活动奖励，但入坑的时候发现最低的难度对应的是最高的奖励真的很感动[原神_哭哭]各个层面都想感谢米哈游",19
我搞电商的，每天要跟各种奇葩的人打交道，还有各种恶心客户想着怎么靠着合同漏洞薅你一大笔羊毛，一天天事很多搞得我戾气很大。我没夸张，原神真的对我来说心灵避风港一般存在。我不打什么深渊，就是慢慢做剧情，做的很慢，然后就是四处拍照听音乐。真的超净化心灵，最重要的是这游戏不用和别人联机，并且质量超级高。联机也就和女朋友一块玩玩。真心祝愿米哈游和原神越来越好。还有我真心想要个满命胡桃你啥时候返场一下啊，我钱包都准备好了。入坑入晚了[tv_笑哭],18
我好喜欢这样的形式！技术力，运镜，特效，剪辑，演奏者们的表演！都太棒了！真的夸夸这些演奏者们！每一位都很沉浸，不只是演奏，更是表演～！,18
什么时候有小提PV曲的现场啊😭😭😭……？这次曲目和上海演唱会重复太多了（绫人PV曲好评），都很好听但是刷了太多遍了，也想听听别的。还有阿镏的歌海岛过山车永恒绿洲甘露花海草龙这些良曲也可以上啊，很想听。[藏狐],18
刚看完，很喜欢这种演出形式，太棒了!,18
"魈宝排面！连着两首！！[星星眼][星星眼]
13：37 蒲苇如丝
15：16 命悬一线",16
hoyomix我的神啊[给心心][给心心],16
你终于做好啦[给心心][给心心][给心心],15
我的QQ音乐、网易云音乐年度总结都是清一色的HOYO-MIX,15
[FGO_耶][FGO_耶],15
看简介，这次音乐会邀请了西木康治作为监督啊，就是给八方旅人作曲的那位。双厨狂喜啊,15
铭刻此刻的欢愉吧，愿我们相处的时光恒久璀璨,15
看下面一行小字,14
有谁和我一样蹲直播发现没直播的[崩坏3·终焉归始_宕机],14
弹幕冬至快乐我看成至冬快乐，我还寻思难道是我穿越了至冬已经开了[笑哭],14
虽然是枫丹的时候入坑，但是原神所有的音乐都喜欢！！！我的挚爱-神里绫华~~~~~,14
2022是主打改编，23是视觉效果。期待两者结合,13
有的游戏音乐会要买会员 ，有的游戏音乐会都不直播，直接放上来1个小时完整版，还有各种特效ar技术加成,13
hoyomix真是太棒了！,13
我有个不成熟的建议，原神下次音乐会可不可以来个投票。你把所有歌曲做成个投票，在游戏内发个邮件，你设演出曲目的上限。所有玩家根据自己喜欢和想听来投票，你就统计票数从多到少来做曲目安排吧！我的渊下宫，我的海岛和仲夏夜是什么禁忌曲目吗！？是触碰到了什么禁忌知识吗？我就想听一次怎么了？而且你也可以顺便统计玩家对于音乐的偏好，对于你以后选曲不是也有帮助吗？虽然这是个白嫖音乐会我很感激，但是真的有些曲子都白嫖到让我跳过了，有些我是想听也没听到。你看这次上海和线上重叠的曲子真的好多。我不否定你的努力，如果投票我喜欢的音乐也没选上我只会因为大家喜欢的音乐能被选上而高兴。这是请求，并不是要求！,13
已经变成了米哈游的样子[脱单doge],13
什么时候层岩巨渊的马头琴能进音乐会呢？真的很喜欢[领结猫_深情],13
明天考试啦，考生看到这个忍住周天晚上再看，心情会不一样哦。,12
这次这个二游音乐会是我看到过制作的最好最震撼的,12
上次线上音乐会给很多曲子做了新的编曲，加入了巨量电子音乐和摇滚，感觉不伦不类。这次改回来了，非常好！希望以后在曲目上更多样化。其实今年可以多放枫丹的曲子，效果绝对拉满，结果只有一首有点可惜。,12
qq音乐年度歌手是hoyomix！！（甚至排行前十全都是hoyomix芜湖！！）希望hoyomix越做越好,12
目前为止最牛逼的一次原神音乐会，这次的演出太牛逼了，画面和音乐满分，除了没有渊下宫音乐，满分，太牛逼了这次,11
羡慕崩三那种，很多歌唱的曲子，原神太少了。可能是游戏类型不同吧，崩三的歌很喜欢,11
下次换些没怎么演奏过的曲子可好？,11
七七终于有雾切了[打call]，本来歪了，没想到是连金[打call],11
明天考试，紧张的睡不着觉，来听听音乐放松一下[打call],11
这次出现了音乐会以往出现次数较少的蒲苇如丝，非常棒，体验感更好了，希望以后音乐会能多加入一点音乐会不常演出的曲目,10
嗖！！！！古筝手前来报道[热词系列_哇酷哇酷][热词系列_哇酷哇酷][热词系列_哇酷哇酷],10
各位冬至快乐啊，有原陪伴真是太好了，漫无目的的在b站逛刷到了音乐会，都忘记这茬了，离家在外记得照顾好自己，给爸妈打个电话吧[小怪兽_害羞],10
要我说我觉得米哈游还是要发挥二创作者们的作用，有些话说在前面原宝确实一堆好音乐，听不腻的那种，但是像是去年夏天的音乐会不是有很多的国内外的不管是音乐相关的二创作者还是职业的音乐人对于原曲的二创很到位！印象特别深刻的就是演奏云堇还有申鹤角色PV曲同时还改编了《华灯星聚》的那支乐队！希望米哈游在秀技术的同时也能多多的将眼光放在那些优秀的音乐相关的二创作者还有职业音乐人！最后小小的私心~希望下次音乐会能有“甘露花海”相关的音乐，最好女声的吟唱部分可以车子玉老师亲自来！[惊喜],10
居然没有奥摩斯港的清晨和甘露花海，这两个我壶里一直在换着听,9
永川科技片场拍的，别问哥们咋知道的,9
而你，我的朋友，冬至记得吃饺子或汤圆哦[给心心][给心心][给心心][给心心][给心心],9
当我看到原神的音乐制作人里面有曾经WOW的音乐人之后，我就知道这游戏的音乐是什么风格的了。原神的音乐和WOW都是属于服务于特定的游戏场景，是嵌入场景的存在，它不抢戏，会让你很自然而然的去融入场景，体会音乐，你不一定能够完整的哼出来，但当音乐响起的那一刻，你立刻身临其境，这才是真正服务于游戏场景的BGM。[保卫萝卜_哇],9
"01：04 风与牧歌之城
10：26 皎月云间之梦
23：56 寂远无妄之国
37：58 智妙明论之林
53：05 白露澈明之泉",9
"01:14 风带来的圣歌（蒙德教堂）
03:04 蒙德的一日（蒙德城白天）
04:12 诗人的工作（温迪）
06:31 孤独的旅居（晨曦酒庄室外夜晚）
07:37 晨曦酒庄（晨曦酒庄室外白天）
08:48 真红骑士，出发！（可莉）

10:42 送往迎来（胡桃）
12:14 璃月的晴空（云来海夜晚）
13:37 蒲苇如丝（主线里第一次见到魈）
15:16 命悬一线（危途疑踪过场动画）
19:14 尘世闲游（钟离）
21:14 神女劈观·唤情（风起鹤归过场动画）

24:08 叶落荒波（稻妻城夜晚）
26:06 振飞之时（神里绫华）
29:35 行水盈盈（神里绫人）
32:19 何妄何执（雷电将军）
35:00 薄樱初绽时（八重神子）

38:11 清风散林缬（须弥城白天）
39:57 狮尾之舞（须弥战斗）
44:10 绿枝新柔（诸法丛林夜晚）
45:05 和合大梦的曲调（桓那兰那）
47:01 三千娑世御咏歌（正机之神二阶段）
50:47 无奈灰断（流浪者）

53:16 漫徊繁荫之原（枫丹野外白天）
54:43 众水之诗（枫丹廷白天）
56:54 梦之咏叹（登录界面）",9
质量很高，特效也挺经验。个人感觉美中不足的就是感觉音乐会翻来覆去就是这几首曲子，前几天刚刚看了好几遍上海录播，今天的曲目重合度又相当之高，实在让我观感有点降低，希望后面能多来点没上过音乐会的曲目，原神优秀的曲子那么多，但是音乐会上能听到的永远就是那一小撮，感到有些惋惜。,9
[呲牙]明年，作为米哈游玩家将是有史以来最幸福的一年，明年是真的会很幸福！,8
"导演是谁啊……这次全是电影感镜头，吓人(夸赞)(""▔□▔)/",8
[给心心],8
刚开始看歌单又是常见的几首曲子有点小失望，因为有太多好听的曲子希望能听到现场演奏了，但毕竟虽然演奏的多，好听还是很好听的，所以还是不知不觉的看完了整场，看的很开心！另外乐队和游戏画面结合的十分自然，指挥还会和环境互动，还有特别喜欢最后原摄原音玩家那段,8
"47：00 三千娑世御咏歌
50：27 无余灰断
放个定位看",8
"01：14 风带来的圣歌（蒙德教堂）
03：04 蒙德的一日（蒙德城白天）
04：12 诗人的工作（温迪）
06：31 孤独的旅居（晨曦酒庄室外夜晚）
0...",7
这次音乐会里指挥师的评论[打call][打call],7
很喜欢渊下宫的战斗音乐，还有好多音乐怎么感觉上了一次就没有再被用过了，明明很好听，每一次的音乐会都那几首歌有点难蚌,7
为结尾难忘今宵点赞[脱单doge],7
怎么.....能不喜欢HOYO-MiX呢[脱单doge],7
唉就是跟上海线下重复的曲目有点多，而且有的经典曲目基本上每年都有啊，干脆来几首新的吧,7
最后的夜晚登录曲里的男和声是陈老师亲自唱的哟,7
"01:14 风带来的圣歌（蒙德教堂）
03:04 蒙德的一日（蒙德城白天）
04:12 诗人的工作（温迪）
06:31 孤独的旅居（晨曦酒庄室外夜晚）
07:37 晨曦酒庄（晨曦酒庄室外白天）
08:48 真红骑士，出发！（可莉）

10:42 送往迎来（胡桃）
12:14 璃月的晴空（云来海夜晚）
13:37 蒲苇如丝（主线里第一次见到魈）
15:16 命悬一线（危途疑踪过场动画）
19:14 尘世闲游（钟离）
21:14 神女劈观·唤情（风起鹤归过场动画）

24:08 叶落荒波（稻妻城夜晚）
26:06 振飞之时（神里绫华）
29:35 行水盈盈（神里绫人）
32:19 何妄何执（雷电将军）
35:00 薄樱初绽时（八重神子）

38:11 清风散林缬（须弥城白天）
39:57 狮尾之舞（须弥战斗）
44:10 绿枝新柔（诸法丛林夜晚）
45:05 和合大梦的曲调（桓那兰那）
47:01 三千娑世御咏歌（正机之神二阶段）
50:47 无奈灰断（流浪者）

53:16 漫徊繁荫之原（枫丹野外白天）
54:43 众水之诗（枫丹廷白天）
56:54 梦之咏叹（登录界面）",7
"这些都是游戏里边实机画面，只是我们进游戏的时候米忽悠为了玩家的沉浸感，把乐团隐藏掉，现在终于把乐团显示出来了。
快说屑屑米忽悠！[脸红]",7
"01:04 风带来的圣歌
03:05蒙德的一日
04:20诗人的工作
06:38孤独的旅程
07:35晨曦酒庄！！！
08:48逃跑的太阳
10：26 皎月云间之梦
10:40往送迎来（胡桃）
12:20璃月的晴空
13:43魈，蒲苇如丝
15:14 命悬一线
19:12 《尘世闲游》
21:15《神女劈观》
23：56 寂远无妄之国
24:19叶落荒坡
26:05振飞之时（神里绫华）
29:33行水盈盈
32:19《何执何枉》
35:00 薄樱初绽时
37：58 智妙明论之林
39:55狮尾之舞
44:07绿枝新柔（草神）
47:00三千婆娑御咏歌
50:46无灰余丝
53：05 白露澈明之泉
56:23梦之咏叹（开门曲）",7
我的妈宵宫真的太有排面了，自从出来每次音乐会都有，这次甚至压轴，宵宫厨太幸福了啊啊啊啊啊啊啊啊啊，我爱你米哈游！！！我的满命氪的太值太正确了！！！！！！！！,7
有点失望，虽然都是重编版的，但是感觉曲子重复太多了，尤其是璃月，这期最喜欢须弥的,7
喵的，听个音乐会都能把我搞泪目了，特别是结尾那些照片，看到我们一路走来，都去过的地方，再搭配上人声哼唱，直接泪目了，结尾宵宫一出来更憋不住了[墨镜][墨镜],6
这封面第一眼看上去我还以为是动画化有新消息了[笑哭],6
纯度拉满了家人们[doge][doge][doge],6
"01：04 风与牧歌之城
01：04 风带来的圣歌
03：03 蒙德的一日
04：11 诗人的工作
06：32 孤独的旅居
07：38 晨曦酒庄
08：50 真红骑士，出发！

10：30 皎月云间之梦

10：40 送往迎来
12：14 璃月的晴空
13：34 蒲苇如丝
15：05 命悬一线
19：09 尘世闲游
21：15 神女劈观·唤情

23：54 寂远无妄之国

24：08 叶落荒波
26：05 振飞之时
29：35 行水盈盈
32：18 无妄何执
35：00 薄樱初绽时

37：58 智秒明论之林

38：10 清风散林缬
39：56 狮尾之舞
44：07 绿枝新芽 
45：05 大梦的曲调
47：00 三千娑世御咏歌
50：25 无余灰断

53：05 白露澈明之泉

53：14 漫徊繁荫之原 
54：45 众水之诗56：53 梦之咏叹
58：32 原神
01：00：13 原神（风物诗之琴）
01：01：10 结束与硝华流焰",6
最满意的一次线上，各国交响乐团演奏不同国家的音乐，编曲上不大改却又有别样的风味，而且视觉效果大大的加强，游戏画面的切片不断跟交响乐现场交替，还有AR场景的交融，各方面都做得很用心！很好的重温了五个国家的旅途和初见时的心情...,6
23:39 还以为是真的云堇上台演唱了一样[大笑],6
我的最爱,6
谢谢，背政治都来劲了[OK],6
看得出来，这次故意和线下的做了选曲错开，把其他好听的也搬上来了，你做的好啊！,5
我超！刚重温完线下上海场的录播，就有新的了,5
所以为什么每次都没有渊下宫的音乐，我的等离子火花塔，我的阿倍良久，我的阿祈[大哭],5
这次音乐会我真的要狠狠夸了，线上音乐会里质量最高的一次，特别特别好听，画面也很美，最后的旅行者游历五国让我真的很感动呜呜呜，听到蒙德野外的音乐我就仿佛回到了两年多前还是新手的时期，对这片大陆的一切充满向往，而那个时候稻妻的故事也才刚刚开始…,5
我吹过蒙德的风，也登上过雪山之巅；我攀爬过璃月高耸入云的山，也直面过稻妻的雷暴；须弥的森林给过我抚慰，也见识过沙漠的广袤，现在，我正遨游在枫丹一望无际的大海中。旅行者，无论你走到哪里，请别忘了旅行的意义。,5
有多少朋友是和我一样考完研来补番的？[滑稽][doge],5
很精彩，本想着点开瞧瞧就睡的，听着听着上头了,5
"没有《岩壑之崩》
没有《时幕的思眷》[思考][思考]",5
剧透：宵宫又打高端局，哪怕在线上音乐会上[滑稽],5
"视频信息识别成功[鼓掌]~
【音乐信息】
1. 《Remembrance》:00:24-01:03
2. 《Windborne Hymn 风带来的圣歌》:01:14-02:58
3. 《Bard's Adventure 诗人的工作》:04:12-06:21
4. 《Dawn Winery Theme 晨曦酒庄》:07:38-08:45
5. 《Let's Go, Crimson Knight! 真红骑士，出发！》:08:51-10:19
6. 《Broker Betwixt Life and Death 送往迎来》:10:42-12:05
7. 《Lovers' Oath 蒲苇如丝》:13:48-15:03
8. 《神女劈观》:21:25-22:39，22:57-23:45
9. 《神女劈观·唤情——「飞彩镌流年」游戏原声EP》:22:39-22:57
10. 《Fall of Maples 叶落荒波》:24:08-26:03
11. 《神里凌华PV雪霁逢椿补录高品质》:26:22-28:00
12. 《Tsubaki in Thawing Snow》:28:00-29:30
13. 《神里绫人pv-林隐泓洄钢琴版》:30:29-32:13
14. 《Termination of Desires 何妄何执》:32:42-34:54
15. 《Genshin Impact Main Theme 原神》:56:54-58:31
16. 《Dream Aria》:58:39-60:13
17. 《Blossoms of Summer Night 硝华流焰》:61:18-63:04
--以上内容由 @VisionPro 召唤生成！识片识曲欢迎 @AI识片酱 [惊喜]",5
这次音乐会还是很致敬陈致逸的，以前原神主题曲很少用梦之咏叹这个版本的,5
拍戏的镜头笑死了疯狂路过美露莘[笑哭][笑哭][笑哭][笑哭],5
前瞻时候说了两场音乐会都是视频上传，没有说有直播哦[脱单doge],5
