comment,like
悲观的话已经说尽了，但是从1900到1980年，虽然经历了数次大小冷热战和传染病，但是人类和地球依然存在，人类还是进步的，科技文学艺术经济精神上都是，这其实对时代中的个人是不符合逻辑的 我想说的就是这个，不要在意未来的悲观，个人和集体未必同生共死，荣辱与共，拉长时间的纬度看开一点，争取活的久一点，说不定再过几十年就用有什么新科技，说不定会因为长寿上电视呢[脱单doge]，不管发生什么人类一定会存在的，然后继续前进，可能演奏的人会换，但是谱子一直都会在，一直都是这样,165
"“人们就是怀着一点期待去生活”
“生活一分钟”
“快乐六十秒”",164
“历史的篇章又轻轻的翻过去了厚重的一页”[拥抱],150
"公告：
敬以《地球OL》所有用户，版本将迎来重大升级：V2023.12.31.00→V2024.1.1.00。本次为跨版本不停服强制更新，请所有用户做好备份准备，迎接新版本。

更新内容：
- 修复了一些已知问题",140
2019后真正感受到活着的一年,98
呜呜呜呜你到底长了几个肝,93
希望新的一年，大家的戾气都小一点，少一些争吵，多一些理解,90
[拥抱],85
"刚刚突然意识到，年复一年的各种年度混剪，我看过的、玩过的、听说过的越来越少了，电影电视剧、动漫、游戏、体育比赛、网络热梗、甚至是去世的名人。
随着年龄的成长，对世界的好奇心几乎消磨殆尽。随着工作的忙碌，业余时间越来越少也越来越不想折腾。
对什么都提不起兴趣，一年到头也没发展新爱好，接触新圈子，甚至没有长途旅行。
互联网环境越来越差，感觉到处都在吵架，好久没刷过朋友圈老福特了，微博知乎豆瓣卸了好几年了，短视频软件从来没用过，b站也刷的越来越少了，怀疑现在手机使用率最高的app是学习强国。
文化生活日渐封闭，电子阳痿日益严重，一年到头几乎没看过新剧、玩过新游戏。朋友陆陆续续成家，一起玩的越来越少。
原来生活真的是个缓慢受锤的过程。
明年最大的目标，是努力捡回一点对这个世界的好奇心。",83
"毛姆：
大胆去做，不要怕，没人会在乎。
就算有人在乎，人又算什么东西。",73
今年对我而言无疑是好的，甚至也许是我人生的转折点，因为就在今年我，我的抑郁症的得到了明显的好转，感受到了很多这世界的美好？我也不知道明年会怎么样，会不会更差或者说更好，但我选择当下,61
再见了，2023[捂脸],45
"轻舟已过万重山，拜拜，2023
这对我注定是离别又重逢的一年，半年之内经历高考起伏，感情跌宕
离乡千里继续学业
希望会越来越好",44
"2023年，我的爸爸去世了
2023年，我的儿子出生了
2024年，带着思念，迎着希望，勇敢出发",41
"公告：
      敬以《地球OL》所有玩家，2023赛季即将结束，请所有玩家做好迎接2024新赛季的准备。[脱单doge]",38
有燃点 有鬼畜 有感动 有遗憾 还有升华有期望 百万剪辑狮的混剪简直是各类混剪的集大成之作[给心心][给心心][给心心],37
今年的事多，朋年会更多吧？,35
01:11 一闪而过的静流绝世美颜[doge],25
一点感觉都没有，今天在办公室摸鱼发现是圣诞，给同事说了一声圣诞快乐🙂然后反应过来还有几天2023就结束了，我一点感觉都没有，真没意思活着。,23
听我的，向前看，别回头,22
2023有忙碌，有收获，有喜悦，买了新车住了新房，编制内的工作也稳定了，和老婆领了证，孕育了一个小生命，人生也开始踏入了一个新阶段。也希望各位能在未来顺顺利利，喜事连连，好运不断[脱单doge][脱单doge][脱单doge],21
@百万剪辑狮 up，02:14这里是闪电侠，跟速激搞一起了,19
今年当妈妈了,19
对2023年，我唯一想说的就是，看到这条消息的各位，你爱的人和爱你的人都要平平安安，钱没了可以挣，但是人没了就真的什么都没了，有机会的话大家一定要多陪陪家人，因为你不知道什么时候就是最后一面[大哭][大哭],18
你在史书上轻轻翻开的每一页，便是他们波澜壮阔的一生。,17
18年混剪看到23年，从影视动漫到时事政治。这就是成长啊！,16
"2023年，我的豆宝，和爸，都没了。
家里没了一半魂。
又添了新宝宝，灰烬中的新芽。
凑合拼起自己活着。",15
2023我结婚了，娶到了我心爱的女人！,13
2023完成史诗级任务，活着,12
风浪越大鱼越贵。哪里贵啦？神来之笔[脱单doge],11
看到《二十二》的奶奶们和朱令那里 一下子就落泪了,11
苹果用Type-C也是新闻？谁给翻译翻译,10
目前为止人生中最黑暗的一年。,10
视频的最后，特写给到我们每一个平凡又赤诚的人们～[给心心]狠狠三连了,9
考研考公失败了，放弃了国内的一切，孤身一人在国外打拼,9
某个铺满鲜花的画面，右上角却没有任何的事件描述,9
历史是由劳动人民创造的[爱心],8
今天也是我的生日，我的愿望是祝大家平平安安、万事如意[打call],8
"“两岸猿声啼不住”说的是这世界所有的纷扰，喧闹，嘈杂从来不会因为某个人，某件事而静下来。
“轻舟已过万重山”说的是就算这世界纷纷扰扰喧喧嚷嚷那又如何？我也不会因为这些而停下来。竹杖芒鞋轻胜马。谁怕？",8
"“我们活在仅次一次的今天。”
今年辞了职回了家，现在迷茫着，未来可能依然迷茫着，但愿每个选择都无憾。",8
同志们，这一年过得好难，希望难就留在这一年里，明天希望大家都能顺顺利利平平安安,7
谢谢记录，对抗遗忘本身就是最了不起的事情,7
我想告诉自己一定要戒赌。因为从小学二年级赌到大一，到现在期末准备结束倒钱八百块，好想戒掉啊，我感觉现在有些迷茫了，想戒又戒不掉。今年高考出成绩前，想着如果能考上本科就戒掉，结束没有遵守承诺，还是忍不住继续玩。大家一定不要碰赌这个玩意啊！真的很害人，会影响自己的人生，真的真的奉劝大家不要玩,6
"或许年度混剪的意义不在于博您一乐。
反之，这是剪辑工作者的记事本。
把我之所见、我之所闻，用我之方式记录下来。
更胜千言万语。",6
中间猝不及防听到生活倒影，上周日就在苏运莹演唱会听她唱这首歌，这首歌18年一发布就开始听了，每个音符都很熟悉，带去的朋友忘情跟唱，我因为感冒全程失声，听苏运莹唱生活倒影时脑子突然闪过这几年，18年看似很遥远，于己于世间万物也发生了很多事情，但是，2018年我喜欢的音乐还是喜欢着，我当时5年友谊的朋友现在就在我身边大声唱着歌…生活并不称心如意，但我还是爱这个世界的,6
"25号，志愿军吃了3.6万人的饺子
25号，那个问上帝有几个师的苏维埃联盟落幕了
26号，那个男人诞生了",6
今年没有特别巨大的记忆点，但却是这几年活得最真实的一年,6
希望有朋友可以给帮忙点份饭吧，生活太累了……今天生日还准备买点饺子去来着，结果一醒了就没电了，交完水电费吃饭都费劲了[笑哭]心累，这生日过的，刻骨铭心了也算是,6
"失去很多，救命的恩人离开了，陷入绝望，忽然遇到一个人向我伸出手说愿意做朋友把我拉出深渊，极度高兴以为天开眼了，可是却犹如幻影一闪而逝，莫名消失再也找不到了，瞬间就沦入黑暗之中，现在抑郁了。一年比一年难，这一年更甚，感觉自己行将就木，好像要走到头了。
回顾过往，一生坎坷，没什么好说的，只是有些遗憾，没能照到光，在黑暗里已经用尽所有力气努力绽放了，真的很累了。希望以后能遇到阳光，或者下辈子吧。
唉，预祝各位新年快乐",5
2023年是我过得最糟糕的一年，还差点撑不住紫砂了 希望明年能好点,5
2023啊，可能是最难忘的一年了，失去了守护我前面二十多年的父亲，迎来了我要守护剩下几十年的人，疫情后的第一年，很多人都挺难的，加油吧，2024！[拥抱],5
"2023年好像发生了很多事。从开头的国内外新闻热点到游戏影视音乐文娱，再到各种网络热梗。从《奥本海默》中的核爆试验跳转到现实中的巴以冲突。
然后《宇宙探索编辑部》的片尾曲《生活倒影》响起，回顾这一年发生的战争、天灾、人祸，伟人、名人、普通人生命的流逝，再到轻舟已过万重山，展示了无数的希望与期待。
还是那句话，“往前看，别回头”，年初《漫长的季节》中的金句从完结时说到现在，也期待年末的《繁花》盛开。",5
历史落下的一粒尘埃直压的普通人喘不过气。。。。,5
80平米的小窝，还有个温柔的好老婆……,5
今年，18年同济土木硕士毕业后，奋战在祖国各大超级工程一线的我失业半年了[大哭],5
好好活着，开心的活着，因为永远不知道意外什么时候到来，请尽情享受此刻！！,5
好像没有把缅甸诈骗剪进去,5
"我不戴手表 觉得手腕不舒服
仿佛被时间上了铐",5
宇编的主题曲《生活倒影》[大哭][大哭][大哭]，声音一出来就蚌埠住了,5
我也希望这个艰难复杂的世界，不要改变我,4
"人们就是怀着一点期待去生活
生活一分钟，快乐六十秒",4
这剪辑太厉害了！！各种时间线 热点人物电影串起来 佩服！！！,4
兜兜转转又长大一年，2024希望对我幸运一点吧！,4
2023年高考生看到高考的时候泪崩了，突然意识到这件仿佛比天还要大的事仅仅过去半年就被我遗忘了。这件大，而又很小的事被列为年度事件的时候突然意识到了自己对社会的重要性和社会对自己的关注，后面2024考研出来，心里五味杂陈啊,4
"4:20
   我希望……所有身处困境的人们，都能看到奇迹[拥抱]",4
"23年前半年我高三
后半年大一了
都只在一年",4
别打了，别打了，钱俺不要了。,4
"过去一年很精彩，
作为世界的无数分之一，
很难很累——但我不后悔。
现实与虚拟涌起很多感动，
镌刻进我的记忆，
共同织就我不完美的人生。
2023，谢谢。",4
2023倒霉至极 只希望2024能够平淡些 坑我的害我的那些人不会有好下场的[酸了],4
我可以向生活低头，但我绝不会向命运低头。,4
2023拜拜了[2023]2024欢迎你的到了[脱单doge],4
这首《生活倒影》唱进我心坎了[大哭],4
太失望了，赶紧毁灭吧,4
"人活着啊，不就图那么一点盼头吗
太牛了，我哭的好崩溃
用视频讲述世界故事 真的太喜欢这个视频了
往前看，别回头，2023熬过来了",3
你这么久没回家，一定挣了不少钱吧，土木人,3
每天都睡不太好(叹气)。唯一能奖章的人只有自己 2023掰掰，2024，高考加油[热词系列_干杯],3
太牛逼了，不到六分钟却能真正的共情进去，看到一半想起来了之前刷到的一句话“当年都在期盼地球村，如今还在盼望地球村吗？”,3
我只想为自己喝彩。,3
2024那就冲击前60名[黎明觉醒_哼白眼鸦][黎明觉醒_哼白眼鸦],3
昨晚看的视频，今天又在央视看到了，up[支持][支持],3
太绝了！很有温度的年度混剪 希望大家都平平安安幸福快乐的迎接2024吧,3
今年我干了两件大事，第一件是我通过高考考上了大学，第二件是我在大一收获了爱情[脱单doge],3
今年我唯一印象深刻的事情就是复读结束了，二次高考考得一般般，但是比去年好多了，感谢爸爸妈妈，老师还有一直支持我的朋友们,3
剪辑的确实不错，总体上的节奏风格很接近谷歌的年度搜索，但是非常贴近主旋律甚至YY都搬上来了，感觉还是浮得很高没有贴近普通人的生活，明明有更多值得我们铭记的新闻却没放上来，所以说少了很多共鸣,3
别因为没得到谁的爱而忽视了已经得到的爱,3
时间真的过得好快，感觉上次过年的情景还历历在目，结果马上就要2024了[委屈][委屈],3
人活着，总有好事会发生！往前看！别回头！轻舟已过万重山，山外依然连着山，2024继续一起追逐希望吧！,3
这个视频超级超级特别猛的剪辑，明年9月份的我就高三了，希望能有好的开始，以及非常喜欢的生活,3
在这里，我祝大家能够继续活着,3
我知道不能讲，但全中国永远都会铭记,3
很好看，但是根据怪怪的，不是up做的不好，而是去年网易做的有点东西,3
BGM《生活倒影》这首歌发布于2018年末，互联网泡沫初破，同年美团王兴还说了句，“今年可能是未来十年最好的一年”。2024，祝大家都好。,3
我希望这个艰难复杂的世界不要改变你。,3
今年过得很内敛，很多感知神经都收回到自己内部，抱着过好自己的日子的想法，那些外面世界的事情看了一眼或许就本能地让它们这样滑过去了。如果我攒够了足够的力量，如果它超过了那个可以可持续地支撑着我的阈值，或许明年我会再次尝试着把自己展开一些。,3
很荣幸2023有我们的名字，感谢up[大哭],3
2023年我又失去了一个至亲，大家下次告别的时候，请用力一点吧，因为你根本不知道，这也许是你们最后一次见面。我们只是漫长年岁里微不足道的分母，没有意义，存在就存在了，消失就消失了。,3
生存一分钟，快乐六十秒[大哭][大哭][大哭],3
今年虽然下半年一直庸庸碌碌，但好歹有了点活着的感觉，希望明年会更好吧,3
有人来了有人走了，可这不是常态吗，我们要带着自己和爱踏向前。[大哭],3
泪目,2
"‍历史的尘埃 落在每个人身上都是一座大山 回顾这一年国际上发生的各种大事 我个人的悲喜显得如此渺小 
我将要参与未来的创造 见证未来的发生 我摩拳擦掌 迫不及待",2
你没有走错路，你是在等待风的到来。,2
虽然一年啥也没做，但是辛苦自己了[墨镜],2
今年我买了车，买了房，女朋友来重庆奔赴我。这一年工作很辛苦，两周前晚上加班完开车回家出了车祸，车子损坏严重，还好身上无大碍，只是手臂撞到肿了一块。这一年女朋友的爸爸摔伤腰椎做了个大手术，女朋友的姑姑第二次手术切了脑瘤。我爷爷摔伤肩膀脱节也做了手术，我大爸做了手术去掉了肺上的结节。女朋友也是支原体肺炎难受了很久，我也是常态化肠胃病和鼻炎。总的来说就是感觉今年身边人都霉得很,2
时间好快啊，跟不上了,2
"想说的很多，但是回想起来没有什么值得回忆的，或者说，只是自己觉得一切没有那么有价值吧。
疫情三年，大世界和我的小家都发生了太多变化，对从青春懵懂中成长起来的我来说这几年的时间太虚幻了，感觉什么都经历过了，然而什么都没有留下。
世界大变样，而我仍然是那个我，我还是没有找到属于自己的人生道路。
希望2024能多给我一点时间吧，再给我一次机会，我想知道人生的使命。如果没有，那也没事，都一样的。",2
今天是毛主席一百三十周年诞辰,2
团次郎[大哭],2
每一年我们都重复着莫名的悲伤和痛苦，受难者努力在原地挣扎，只有时间滚滚向前。,2
2023年杭州亚运会久违的体育运动盛宴到来，S赛faker时隔多年再次登神！杨紫琼奥斯卡封影后突破历史，詹姆斯拿到首届NBA季中冠军和fmvp，C罗梅西今年同时离开欧洲主流足坛俱乐部，各奔东西，姆哈贝的新时代来临，漫威电影时隔多年再次重返内地大荧幕！灌篮高手大电影20多年后在大荧幕见证青春回忆！新海诚和诺兰作品还是一如既往三年三年又三年缝缝补补又三年回归电影院！柯南剧场版还是每年如约而至上映，宫崎骏老爷子今年封笔之作，一代传奇漫画家就此谢幕！泰勒演唱会电影票房创历史记录，周董嘉年华演唱会时隔几年再次开唱和新单曲让最后年尾开心告别吧！,2
跟我们的总理告别,2
"再见，2023
我希望，会再次看见蓝天，鲜花挂满枝头
千舟已过万重山，将登太行雪满山",2
2023，失去了一个不爱我的人，是好的开端，加油,2
我这人向来吝啬三连，可在这样的共情于每个普通人的视频下，真的我做不到吝啬,2
对这个世界整体是感到失望的，也知道人间还有一点温暖在,2
我就知道有这个!!![花园花铃表情包_爱心！][花园花铃表情包_两眼放光],2
2023是经济最好的一年,2
这一年是我的十八岁，精彩而热烈，尝遍冷暖，走遍千山。,2
右上角贴心的给出了出处[给心心],2
刷到这条视频才发现2023已经要结尾了,2
世界加速前进，苦难从不缺席。,2
"在年底我成功去看了上海场的悲惨世界音乐剧！今年是圆满的，终于亲眼见到了演绎了这篇故事
祝大家2024年加油！想要做到的事，想要看到的人都能实现
2024年我最想要完成的事情是看到剧三的罗辑篇！[脱单doge][打call][打call][打call][打call]",2
2024往前走2023不回头,2
@Sakiの追う思,2
等等，怎么感觉和央视频官号那个一模一样的？,2
"“May the peace with us.”
“Every tree lives for tomorrow.”
                                           ——重返未来1999
",2
考完了，数学给我难懵了，感觉自己今年突然脱离时代了，今年好多事情我都不知道，前段时间才知道科目三，包括干豆腐竟然去世了,2
我不觉得是剪辑下降了，有些东西哪怕再烂，你也不能反对它曾经存在过的理由。求同存异是最基本的,2
最后眼泪真的忍不住了[笑哭],2
希望女朋友明年执业医师考试通过,2
回头看，轻舟已过万重山，往前看，曙光已然降临。,2
这一切，都与我无关；这一切，都与我息息相关。新的一年，希望你在我身边[OK],2
尽管没有一件事能办好，也依然活着,2
不得不说剪得真厉害啊，无论是思路，衔接，配乐，感觉真的很nice啊,2
我从泥潭中爬了出来，死亡拒绝了我，它只告诉我我还有事情没完成，我不清楚我要做什么，既然如此那就去做我自己想做的事，最终死亡会来接我。,2
2024都要好好的,2
新的一年，祝我和家人都身体健康，万事顺遂，升职加薪。（没事，别想太多了，身体会好的）。,2
@天水水TT @CelilyG @Erromanga_Sensei @玫瑰的小茉莉 @miku葱葱葱 @Leslie的诗歌难产房   又是一年,2
下半年开始我终于过上了正常人的生活，虽然降薪了，但作息变得正常，工作变得正常，同事变得正常。虽然今年买电脑和车的愿望没实现，但我拿这两年的积蓄给我爹圆了梦，我觉着也不错，23年是我们全家向上的转折点，加油💪，明年说啥电脑得给自己安排上。,2
准备好了吗朋友，2024要来了哦[拥抱][奶茶干杯],2
关关难过关关过，希望25国考一战上岸，以后的日子平安健康就好[给心心],2
地球人类文明倒计时了 没人觉得吗,2
2024，塔子也有版号了，一起加油！[给心心],2
"向前看
前路漫漫亦灿灿
回头看
轻舟已过万重山",2
我感觉我与时代脱节了，视频里面很多不知道，没共鸣,2
希望这个艰难复杂的世界不要改变你,2
那个时候人在亚运会的技术台上，见证了男篮的失败，也见证了女篮的胜利，荣幸这个镜头有一闪而过的自己，为国家奉献的大半年里非常值得，李公一路走好，后辈人还在接续奋斗,2
今年的电影和电视剧比去年好太多了,2
是我人生转折关键的一年[奶茶干杯]希望明年是收获的一年[给心心],2
央视把你视频盗去了[笑哭][哦呼],2
2023年，我失去了最爱也是最爱我的人，世界呀，对大家都好点吧,2
@苯甲酸钠今年两岁半 @一名十分专业的刺客 [星星眼][星星眼],2
2023患上精神疾病。接下来的一年，加油[加油][加油],2
视频的最后加一个“向前看，别回头”，那就绝杀[打call],2
过去从未消散，未来早已发生,2
愿大家都能从容向前，只是感受。听对的声音，做自己，内心充满自由。世界是黑暗的，各个角度都是，但是善良是存在的。很多时候活的艰难并不是自己的错误，不要放弃对美好的追求，但也不要麻木不仁任人宰割。过去一年见过很多有勇气的人，我知道你也是。也有很多人从小接受的信息是错误的，让他们容易偏激看不清正确的方向或道路，我希望看清的人能多一分耐心，而非嘲讽。也不要太深究人性和自我，容易陷入虚无。你要有一些自己的兴趣和期望，会给你带来能量。同时给生命做减法，留下最纯粹的生命本质。也不要忘记很多人仍在为生存做挣扎，保留基础的善心。但是也对事物尽量保持第三人称的视角，只是观察，这是事物的本质。很高兴在浩瀚宇宙下能体验和认识大家，时常惊讶物质恒守的宇宙竟有如此神奇之生命。祝愿大家2024都能舒适的生存下来，然后感受自己，感受世界。见天地见自己，人之间本不该如此漠然。于公元2023年圣诞节留下。,2
"每一刻都是永远，每一刻都是岁月。
“信我的，往前走！”",1
"他没有出现，但明天是他的130岁生日。
人民永远会记住他的。
生日快乐，教员！！！！！",1
[2023][2023],1
被央视频转载了[脱单doge][脱单doge][脱单doge],1
？？？和央视要授权了嘛？还是央视跟你要授权了,1
我看完以后首先的感受是很嫉妒，妈的剪得那么牛B我草.GIF,1
太有东西了,1
要素最齐的一集[大哭],1
我要求在春晚看到这个视频！,1
04:09 开始这个转场的音效术语叫什么啊大佬们？[保卫萝卜_哇]太有感觉了,1
@持厌 @豆子超级可爱 @迪迦契卡 三个wa  f给我磕一个,1
2023年，好快啊，时间过得真快啊，希望爸妈身体健康，爷爷奶奶长命百岁，家人万事如意。还有努力生活，努力加油，让自己的人生更加有色彩[奋斗],1
"最艰苦的一年，因为高考
最幸福的一年，因为高考",1
"高启强：“风浪越大，鱼越贵”
李佳琦：“哪里贵了”
无缝衔接[喜极而泣]",1
用力地活着[奋斗],1
国外真是越来越乱了，俄乌还没打完巴以又打，什么时候才是个头,1
年底要述职报告了 但是我一点都想不起今年干了些啥 只能从零零碎碎的照片里整理回忆 好像时间越来越快了 我也慢慢变老了,1
2023我拥有了自己的宝宝，很感恩，希望他健康快乐。,1
往前看，别回头,1
看到烂梗就关了，不会剪可以不剪,1
[给心心],1
今年，是我开始不迷茫的一年，我终于找到自己的信念了！以前活的迷茫痛苦，几度轻生，为什么我学那么多知识也改变不了，为什么觉得是真理的知识在如今一步步崩塌，社会怎么会是这样？直到今年我认认真真了解了教员，学习了他的思想，我找到了信念，找到了一个不迷茫的指明灯，更了解了如今为何会如此。我永远像他学习，教员，生日快乐！,1
up剪得太好了，可惜只能投两币,1
看完以后，千言万语涌上心头，但我只想说一句：谢谢你,1
央视先发，up后发，别人都说这是盗的视频，快退回稿件吧[滑稽],1
天？天老人家有几条命啊？那些个玄学解读家预言家每年直接说结论吧以后，能有几个应验了？一个个都在那隐喻暗喻，正说反说折中说，立体立场。,1
元神送20连抽[OK],1
这怎么和央视网发布的一样啊[哦呼],1
《封神》的那声“吼”真是进了心里[打call]新的一年马上就要到了，希望我们都能成为在消极因素里面找到积极因素并把它们无限放大的人！希望我们能更加勇敢，坚定，找到更多喜欢，身体健康，世界和平！[打call],0
还有崩坏三第一部主线完结，毛主席130周年诞辰[脱单doge],0
2023年3月1日，是我人生重要的日子，没什么好说的，加油吧，大家，日子照样继续,0
视频里有我 有你 有每一个大家,0
这些事情，我关注了多少呢，很喜欢这个剪辑，感谢你关注那么多人的故事。,0
"妈妈前年去世了，舅舅今年去世了，外公今年也走了。
这一年工作的也不是很顺心，今年挺难的。",0
我知道有些你想说的没有说出来，也没有剪进去，但我们都不会忘记。,0
2024，如果说希冀着什么，希冀属于人民的英雄，永垂不朽 。🫶🏻,0
up主，抱歉借楼打扰啦，我需要一些能挣到钱的方法，我是家里两个妹妹和一个弟弟的大姐，希望大家可以给我的视频点个赞，是对我最大的帮助不是想卖惨，看到bilibili有视频激励计划，大家看到我的视频，[呲牙][呲牙]点点赞就是对我最大的帮助,0
毕业的一年，成为打工人的一年，回头看轻舟已过万重山，大家都要好好的，今年也辛苦啦[2023],0
气球总是向上的，生活也是，我们也是,0
23年梅西夺得第八座金球奖，冠绝古今，能给他一个镜头吗？,0
你的这条视频上，“抖音小央视频账号”点赞量接近10万啦👍,0
轻舟已过万重山，撸起袖子加油干,0
几乎每个事件都历历在目，可以说是高强度冲浪的一年了，甚至包括那些社会趣味的画面～ 以及，怎么能剪辑的这么好啊！太精妙了！,0
恭喜！up主,0
操心一整年，没收获，没进展，顺带老了一岁，舍不得时间，又想快点度过难关,0
感谢每一位热爱生活的你[2023],0
敬昨天的自己也敬明天的自己但记得抱住今天的自己,0
唯一的遗憾是没有芭比,0
2023快过去了，我们结束啦，我的意思就是谢谢你的出现，我记着最后温柔的笑，虽然你说的我很不堪，我很差劲，却深深刺痛着我,0
12月26日，他诞辰130周年，人们记得他。,0
过去的日子飞快呀，但接下来的日子又好长,0
阿根廷夺冠，啊不对，那是去年的事了[大哭][大哭],0
星舰值得拥有姓名！,0
"2022年我刚找到第一份工作，单身
2023年，我有了新的工作，涨了工资，买了车，找到了男朋友，跨年的时候我们就一周年了",0
"明年，希望希望
国泰民安
世界和平
祖国统一。
时间越来越快了",0
2023年大事小事……真的好魔幻啊,0
高考加油,0
最后好多人说我希望的时候看哭了，想到自己去年这个时候正阳着，高烧看见我太奶的时候是妈妈一遍一遍的物理降温让我活了过来。这一年跑了好多次医院，走过好多个考场，一年到头看到网易云音乐总结，才知道自己听了那么多遍希望，希望真好。希望自己活着，希望自己和家人健康，希望自己越来越有独立工作的能力。希望自己永远不要丧失希望。[2023]有遗憾，但是永远向前看,0
看到央视转发啦，剪得真好，ai居然是今年才刚兴起的，感觉已经对生活产生很大改变了,0
"2023，马上就要结束了。
每年，都会发生很多大事。
珍惜，越来越懂得珍惜。平平淡淡就是福。
还有，我的豆瓣个签，“向前走，不回头”嗯，加油[桃源_给花花][桃源_给花花][拥抱][拥抱][爱心][爱心]",0
2023我妈妈走了，我爸爸现在重病在医院,0
看完之后更觉得人活着究竟是为了什么啊[大哭][大哭][大哭],0
希望以后更好，希望世界和平,0
“大多数新闻的生命只有一天，可背后，多少人改变了人生。” 太动容，太动容了。 所有一切一切的 ‘你’都辛苦了。,0
为什么看了这么多个年度总结，只有在这里眼泪突然就爆发了,0
