comment,like
"《黑铁的鱼影》标题解析：
黑：指党争昏天黑地
铁：党争肯定需要武器，狠狠提供
鱼：大家都是鱼🐟
影：没看见推理的影子",1622
小哀美如画[喜欢],1582
而且瓶子说到的人工呼吸不算亲，我只能说虽然理论上都知道这是人工呼吸，柯哀俩人理论上可以问心无愧，但是如果灰原表示如果我问心有愧呢？[doge],1312
其实我一直认为酒厂都是用特殊的方法从全世界警察，FBI，CIA这些地方招人的，除了琴酒几个核心成员，其他都是卧底，首先招这些人，不用训练，直接就能用，其次卧底们都是为了组织的情报，所以不太在乎工资的高低，还可以先欠着，等卧底拿到情报或者没有利用价值就用他是卧底的理由把他干掉，工资都省了，然后再次重复的去这些地方招人，卧底做的工作和省下来的工资又可以多买些鱼鹰之类的装备了~（￣▽￣）,860
琴酒啊，卧底里没有国税局的你就偷着乐吧，就你这买直升机和潜艇的💰估计不能是啥正规渠道收入吧，万一哪天国税局查到头上来阿姆罗夏亚都拦不住啊[滑稽],681
有一说一 基尔说琴酒才是卧底那里 我想了想 好像确实有道理 怎么看琴酒都更像是卧底啊兄弟[脸红],478
这次剧场版 真的抛开cp之争也值得一看  剧情意外的流畅紧凑 还有海下好几幕小哀都画的很美丽！ 犀牛画风的现在真的不容易哈哈哈哈,449
今天上午我去看了，穿着战衣，结束后我对着衣服和荧幕自拍了几张，完了看后面的大哥站着往我这边看也不走，我过去问了句:哥们你要穿着拍张么？那哥们淡淡地说了句:不用了，我是新兰党。[笑哭],413
不知道为啥，当时看的时候就莫名其妙的想到了这个[脱单doge][脱单doge][脱单doge],394
作为（除快兰）任何党都站的无cp焦虑超级柯粉，看了我这边的首映的实在太意外了，推理虽然依然不行但是并不逆天，柯学也少了很多，我认为是近年最佳的。抛开cp原因，上一点高分分我认为完全没有问题，非常值得一看！[灰原哀_好棒哦][灰原哀_开心],300
"当你需要夜间出行，执行一项反潜艇任务，你选择：
a.搞点能定位的装备，反潜直升机，声呐，深水炸弹什么的
b.扛着一架火箭筒，“大晚上看不清啊，柯南你游海里去帮我找一下吧”",117
yysy柯南和灰原哀水下那一段，后面柯南强塞灰原呼吸器，那一段的氛围和动作，我很怀疑是不是想要画个强吻，但是受限于俩人的年龄不能画[笑哭],37
"赤井秀一（✕）
MS-06扎古夏亚机（√）",35
没开播女主粉就在豆瓣刷一星了 无所谓啦 在海外评分高于贝克街了都[妙啊],11
再一次成功灭口。。论卧底还得是琴酒[doge]只要琴酒在柯南身份就是安全的,9
不要被评分误导啊，豆瓣6.6但是MAL上柯南剧场版评分最高，bangumi评分也算历年中上了，绝对和瓶子说的一样是近几年最好看的一部,7
想去电影院看嘞。。但是好怕现场人多[跪了],2
