comment,like
好想看我被禁言了3！！超级好笑的！！特别喜欢！加油加油加油,11
不得不说小潮的击靶有点猛的[doge],10
在哪打出火花了 看好几遍没看见啊[哦呼],10
一闪而过的彩虹人[doge],10
弹幕和评论区依旧是一如既往的逆天啊,10
传下去，小狗叫海皇老公[脱单doge],10
海皇到现在了还没过完换头像惩罚是吗，不换回来了[doge],9
刚输完液就能看到新视频，高兴！最近我们这的感冒发烧的好多，大家一定要注意保暖，身体为重[桃源_欢呼],9
海皇这都成立快递公司了？,9
"小知识：小潮team中不是所有女生都叫彩虹人
还有见到一个女的就“是不是彩虹人”只会让我更加讨厌你们这群小～东～西～(∂ω∂)
热知识：人家工作人员也是有女的哟～
云知识：彩虹人是虚拟偶像 没有人喜欢被人问中之人的哟～✿ヽ(°▽°)ノ✿",9
为啥看到视频里出现一个女生就叫彩虹人呀[热词系列_啊?]有可能是场内员工，或者小潮team里也不只有一个女员工呀,8
我刚出考场皇哥就发视频了！太会挑时间了！今晚补羊村第三季美滋滋～,8
这游戏绝对是游戏界画质t0中的t0,8
皇哥这号真无广不更新了呗，没商子是真不更啊[辣眼睛],8
没想到你这个浓眉大眼的竟然是财务[笑哭],8
皇哥啥时候更新《霸道总裁小草园子》[脱单doge],8
吃面条，结果乐的差点吸鼻子里了[笑哭],8
海皇节都过了，Team考试也不远了吧(搓手[脱单doge],7
[脱单doge]看到地平线直接双厨狂喜,7
最后那个彩蛋犀利真挺尴尬的  你们说呢[兔年][兔年][兔年],7
哈哈哈哈哈哈哈皇哥太欢乐了,7
啥时候整蛊小潮～～～b溜子！！！！！！！！！[干物妹！小埋_拜托了哥哥],7
耶！,6
去年没有海皇节是因为没甲方[脱单doge],6
今天看小潮，明天过生日！！[脸红][脸红],6
你终于更新了[tv_难过]太不容易了皇子[tv_难过],6
最早的一次。[星星眼][星星眼][星星眼][星星眼][星星眼],6
这拍的是啥呀 真不行了吧现在,5
最早的一集（喜,5
啊？我今天刚到的地平线2？？？,5
好幸福啊，刚点开我饭就到了[脱单doge],5
谁还记得杜海皇的头像该换回来了,5
好耶 今天刚好过生日 海皇视频刚好刷到[打call][脱单doge] 各位王子公主可以对我说句生日快乐吗[星星眼][给心心],5
轮到我了，今天16岁生日了，非常好平安夜和海皇节，使我在这一天感到无比愉悦[脱单doge][打call]，临近2024，祝小潮team步步高升，也祝屏幕前的各位平安夜圣诞节快乐啊[打call][打call][打call]，三连献上[脱单doge],5
海皇宝圣诞快乐https://b23.tv/BV1vG411k7PM,5
这个全球限量的礼盒在网上甚至搜不到[笑哭]，是真的帅啊,5
祝，高高（虽然他没来）圣诞快乐，小潮team圣诞快乐,5
发现一细节，有木有发现马哥的发型变了，根据往年的例子，说明小潮开始准备造型了，什么造型？[吃瓜]八成百大！！好希望能看到小潮再拿百大！,5
有一说一，明年没活了可以接着整蛊小潮院长[doge][doge][doge],5
说到整蛊 马哥以前的小潮team整蛊很久没看见了 希望早日看见杨哥回归啊,5
起飞,5
海皇节快乐[星星眼][星星眼][星星眼][星星眼][星星眼][星星眼],5
我想问一下，我记得埃洛伊不是女同吗？,4
去年忘了海皇节，去年没过！[大哭],4
太好了，海皇宝宝还活着[大笑][大笑][打call][打call][脱单doge][脱单doge][doge][doge],4
后面那个穿白衣服的是不是彩虹人呢？,4
火花在哪里没看到[老鼠],4
我听到这个下课铃声就想睡觉[tv_睡着],4
有谁知道他们去的是哪个地方吗，看着挺好玩的,4
"海皇:感觉自己就是埃洛伊
我:埃洛伊体重超过200斤
[doge][doge][doge]",4
更新了[脱单doge][脱单doge],4
犀利这个大傻子人设是真膈应，我打boss有人抢我手柄我真的会急眼,4
放学就有皇宝宝看，开心[橘猫_打call][橘猫_打call][橘猫_打call],4
昨天刚回顾完海皇劫今天就有新的看 好耶！！海皇久违的更新呀,4
今年小潮会在圣诞节送给海皇什么礼物嘞，我蹲个vlog[脱单doge],4
还想看提姆大考试还有演员的蛋生！！[脱单doge],4
真的定下来是海皇节了啊wwwwwww,4
广子啊，海皇这号专更广子了吗[笑哭],4
想看笔战四哥（你画我猜小游戏[大哭]）,4
想看小潮team去玩鬼屋[doge][doge][doge],4
祝海皇节快乐！！！（问一下高子怎么了，老是不见他,4
这段弹幕足以说明潮team低龄粉越来越多了，看到别人就说彩虹人,4
好耶！期待好久了的海皇节终于到了，爷青回！[脱单doge](海皇是没有素材拍了吗[妙啊])在此提前祝各位圣诞节快乐，祝小潮team越来越好[给心心],4
不是。。高斯又被困在羊村了是吧[脱单doge][脱单doge],4
感谢海皇在我出国前一天更新视频[脱单doge],4
下个视频是不是年底考试啦？,3
年底都来了，过年还远吗？已经开始期待拜年祭了[脱单doge][脱单doge],3
耶海皇宝宝  我还想看每年的team考试！,3
哦哟，几百年了，终于更新了[脱单doge],3
我还以为你们忘记海皇节了呢[大笑],3
呜呜我高高呢,3
昨晚上还梦见彩虹人成常驻了[星星眼]说真的，羊头人和彩虹人两个账号不出内容有点可惜［也许适当的更新一些游戏视频会不会更好呢，一月一更保持热度就可以了，彩虹人一个20秒视频能有百万多粉丝，这流量不利用有点可惜］,3
高斯一走都更新了[doge],3
海皇节 专属于team粉的节日[脱单doge][脱单doge],3
老师，为什么这种活动不带我们家高斯玩,3
砖液测评什么时候更新啊[大哭][大哭][大哭],3
这个地平线1很早就出了，我提醒一下某些二字玩家啊，别在弹幕里碰瓷啊。谁碰谁还不一定呢,3
我以为把这个系列忘了呢，前两天还在重温[嗑瓜子],3
这下小傲成杰西卡，海皇成女主了,3
等steam版[怪怪小黄豆_没睡好],3
马哥太有实力啦～～包场玩游戏！[脱单doge],3
刚到的,3
你终于想起来又这个号了吗[难过],3
你竟然还记得自己有个号[喜极而泣],3
@阿笙不觉筱 卧槽真全球限量10个[天气愈报_汗如雨下],3
皇！等你等的好苦，你知道这两个月我是怎么过的吗[大哭]你以前的视频我刷了十遍啊十遍,3
可惜年初的时候已经通关了[笑哭] 不过这个礼盒是真的想要啊,3
"高情商：高斯回去休息了
低情商：没有更胖的boss了",3
"都来这么早啊，赶紧找个位子坐
💺💺💺💺💺💺💺💺
💺💺💺💺[妙啊]💺💺💺
💺💺💺💺💺💺💺💺
💺💺💺💺💺💺💺💺",3
谢谢你，刚考完研就有视频看[大哭][大哭][大哭][大哭][大哭],3
我靠，我今年圣诞节收到了GoPro12，然后一开机也说是得需要格式化。之后它就让我等着它检查显卡。但不知道为什么查着查着，诶！就关机了。想问一下team是怎么修好的呀,3
"虽然但是，会点魔方的人说一句，魔方是一层一层复原的，不是一面一面复原的！[tv_再见]
（知道这是娱乐视频不用较真，但是还是忍不住想说一句(""▔□▔)/）",3
wc  这好像是我离小潮哥哥最近得地方  上海星灵界体验馆   我之前工作得地方   我就负责这一趴  npc,3
你居然还会更新哎,3
真的，我我也是才想起来，竟然还有这个节,3
啊啊啊啊啊我来了！[打call],2
居然还记得海皇节！！好耶！,2
一直在跪求霸道总裁小草原子[大哭][大哭][大哭][大哭],2
team考试也安排上吧[打call][打call][打call],2
老板大气啊，哥你真的我哭死，太豪太宠了,2
好像彩虹人在某一段露面了 team注意一下[OK][OK],2
海皇宝宝，想看小潮team大考试[doge][doge],2
请问他们三个是从羊村已经逃出来了吗？还是说定期发布？急回复,2
我靠，海皇节！我日历里还记着！结果就更了！我还以为你们给海皇节忘了❤️❤️❤️！！,2
众所周知:高斯最喜欢吃海皇[doge][doge],2
海皇宝宝圣诞节快乐哦～[打call],2
最早的一集[打call],2
小傲，你终于更新了,2
感谢皇哥给孤独的异乡人在没有氛围的洋节送上温暖[大哭][大哭][大哭],2
好！！海皇节有了，一年一度的考试呢[打call],2
小样，刚放学就给我礼物[脱单doge],2
你知道你上一次更新是什么时候嘛！！！！？？！！！！？！……_～,2
好好笑哈哈哈哈哈哈，只要有海皇就很开心,2
好了，看完好几遍了。可以更新下一期了[doge],2
我都忘了[大哭],2
哇考试前考古海皇节 想着要是年年都有就好了 结果就真的有了 开心(*'▽'*)♪,2
我刚刚想说今年会不会没有海皇节，结果今天就发了！！！！[保卫萝卜_哇][保卫萝卜_哇][保卫萝卜_哇],2
众所周知，上一次海皇节是21年12月31日[doge],2
大蛋糕[doge],2
？你还知道更新是吧臭皇皇,2
第一个海皇节【杜海皇最难忘的一天-哔哩哔哩】 https://b23.tv/ocC8Hnd[脱单doge],2
不太喜欢犀利这风格，有点欠[嫌弃],2
什么时候开始今年的小潮team大考试！,2
两个月啊[大哭]我们海皇断更两个月啊[大哭],2
刚刚[脱单doge],2
看出来了team现在很缺钱,2
“盲人摸象”那里 笑死我了，建议多来！这种下意识做的反应特别好笑，小傲被声音吓到感觉爬跑那里，真的太好笑太可爱了。[热词系列_妙啊][热词系列_妙啊][热词系列_妙啊],2
啊啊啊啊啊啊啊海皇宝宝终于发视频了,2
感谢甲方爸爸催更~,2
海皇节不是12月31号吗,2
你这个b终于知道更新了啊啊啊啊啊啊啊[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],2
视频好好看！很搞笑但容我求一下傲哥的裤子链接！好显瘦！！！！,2
一年一度说是,2
好吃,2
平安夜快乐海皇,2
祝海皇海皇节快乐[脱单doge]小潮team圣诞节快乐[doge][打call],2
12.24长津夜战争纪念日,2
这么快又海皇节了，时间真快啊[大哭],2
皇宝宝终于更新啦！！！平安夜快乐！,2
祝大家海皇节快乐,2
因为一些事情不高兴，然后就看到了海皇的视频，谢谢海皇，谢谢小潮team,2
我还想看team考试！！[保卫萝卜_哇],2
海皇节——海皇每年都要度过的劫[妙啊],2
海皇节过完了，我没有小傲节[嗑瓜子]整蛊小傲，让小傲整天红脸,2
这是海皇剪的吗，效果很好唉，有去年冬天的风格[点赞],2
地平线2确实比一好玩太多了[给心心][笑哭],2
不对呀，小潮和海皇不是在羊村吗？[思考],2
好低脂的内容,2
整蛊和测评还会出吗[微笑]小草圆子还会有第二季吗[爱心],2
明天生日，想听那8个大字,2
"提前祝潮team圣诞快乐！
大家要越来越好",2
[辣眼睛],2
今天上午刚刚回顾了一遍以前的[大哭][大哭][大哭]谁懂，下午就更新了新的海皇节,2
海皇头发颜色染回来后 我越看越顺眼[吃瓜],2
@鲤钰打挺 @是璨宇啊 @Rainco北冥 皇哥终于想起来b站密码了[大哭][大哭][大哭],2
这个在哪里抢啊，我也喜欢玩地平线,2
@行秋的小迷粉 @若辰心 @惜自芳 @溪十七-oicm @あききがBYD,2
能不能别一直刷xx好帅，好可爱，真的很影响观感[辣眼睛][捂脸][捂脸][捂脸],2
抄家伙三点了，一个个都不睡食吧 [妙啊][妙啊][妙啊],1
来了[脱单doge],1
海皇，现在立刻马上滚出羊村[doge],1
对不起马哥，是真卡这了[笑哭],1
小皇祝你海皇节&平安夜快乐！！！[脱单doge],1
高斯去度假可能是假的，他可能是被困在羊村了,1
“？” 哈哈哈哈哈,1
你还知道更新？,1
最早的一次,1
海皇节快乐！宝宝我爱你！[给心心],1
B站失踪人口回归,1
刚刚,1
最早的一次！！[星星眼],1
卧槽不过百,1
大家平安夜快乐！,1
你还知道你有个号啊[阴险],1
我靠,1
啊啊啊好早,1
早,1
后面是彩虹人？,1
彩姐哈哈哈哈哈,1
来了来了,1
海皇节！启动！！！[原神_欸嘿],1
3分钟前！好烫,1
啊，这谁啊这是？！,1
下饭！,1
好耶[doge],1
地平线西之绝境我也买了，真的很不错呢，画质很精美，里面的遗迹龙兽非常的好看也非常的厉害[星星眼][给心心][脱单doge],1
我还以为没了呢[doge],1
彩虹人？,1
终于更了QAQ,1
你谁呀？咋关注了捏？等等，皇哥？？？,1
为什么是上个月过生日，不是这个月过生日😭,0
[脱单doge],0
四分钟前！！！！！,0
[doge][doge],0
