comment,like
炭疽是温血动物(如牛和羊)的一种传染病，由形成孢子的细菌(炭疽杆菌)所致，可由动物转移到人体，特别是在操作感染动物制品(如毛发)时，特征为外溃疡小结或肺部损害。患病后致死率极高,73
我在想阿，这些细菌杀伤人体的方式之一就是分泌内毒素，如果把这些内毒素提取出来制成生化武器，不但可以让人产生相应的症状，还更加安全，毕竟单纯的毒素是没有繁殖能力的。,71
炭疽杆菌（学名：炭疽芽胞杆菌，Bacillus anthracis）为革兰阳性大杆菌，产芽胞，是最大的致病细菌之一，致病力强，是炭疽的病原体。炭疽是一种人兽共患病，经接触患病动物或被炭疽杆菌污染的动物制品而传播到人。,67
我本以为正常一个高致死率的病毒，它的传染能力就弱。高传染性的病毒，致死率就低。看来只要在人的干预下，这些短板都能被弥补[呆],56
我始终相信，人类在彗星撞击地球之前，终将死在自己手里。人类是智慧和愚蠢的矛盾集合体。,45
好神奇，那个黑痂看着好痛竟然是无痛的,38
“我查了恶魔这个词，发现跟它最为相像的是人类。”,38
没有一个国家是一座孤岛，没有一座孤岛能与世隔绝,33
鲍威尔拿的是假的吗？肯定是啊。哪个傻子敢把炭疽真品拿到联合国安理会上？万一一失手不是安理会团灭？但是他说的情况确实存在。,33
"禁化武组织祝贺伊拉克全面销毁化学武器

2018-03-14 来源： 新华网

　　新华社海牙３月１３日电总部设在荷兰海牙的禁止化学武器组织１３日发表新闻公报说，禁化武组织总干事尤祖姆居对伊拉克已全面销毁化学武器表示祝贺。

　　公报说，尤祖姆居当天会见到访的伊拉克政府代表团时表示：“我对这一显著成就表示欢迎。为履行《禁止化学武器公约》规定的义务，为确保危险化武全面销毁，伊拉克政府付出了努力，我对此表示祝贺。”

　　公报说，伊拉克２００９年３月申报了存放在境内两处仓库里的化学武器。由于现场安全条件不允许，伊拉克未能立即启动销毁化武。安全问题解决后，销毁工作于２０１７年开始。

　　公报确认，伊拉克境内４处化武生产设施已被彻底销毁；一处曾用于化武生产的设施将被改造用于《禁止化学武器公约》允许的用途，禁化武组织将对此进行核查。

　　《禁止化学武器公约》１９９７年生效，现有１９２个缔约国。在禁化武组织监督下，全世界已申报库存化武的９６％已被销毁。",22
之前用炭疽芽孢杆菌做了俩月实验，起初还寻思捡到宝了。这个菌有各种酶活，还能抑制各种霉菌生长。后来菌种鉴定是炭疽，给我老师都吓坏了。现在想起来还挺后怕。幸好人没逝[笑哭],22
我门历史老说，那个时候731投放细菌以后，他们培育的臭虫异常的大，被叮咬的话几个月都不好,21
赫胥黎的书中也提到过用此类病毒当成生化武器的情节[OK],20
up的这个系列叫《简史》，对于生物相关知识确实没有太多阐述，感兴趣的可以再多找几个视频看看，倒也不用那么恶言相向了，除非你给钱了,20
"治病微生物固然危险
而更危险的是为了利益与私欲把其当做战争武器的人类。",18
病菌感染其实概率很低的，一般病菌很难在空气中生存，为了提高杀伤力就得要很多病菌，貌似因为炭疽好培养而且炭疽的孢子可以在空气中存活很久才选择的炭疽,17
刚看完《京城怪物》，里面就有炭疽。详细看看怎么回事。,17
人畜共患这个说法已经更新改为人兽共患啦～,16
"先点赞投币，然后稍后再看[脱单doge]

————该评论来自上课在老师眼皮子底下看腕上哔哩的oppo watch 3端",9
记得学微生物的时候老师说过，这东西在土壤中广泛存在，找个地方随便挖几铲子土，配合上一些血液，就可以大量培养，是最容易获得和制取的最致命的生物武器~,9
记得一篇文章，说切尔诺贝利核事故后，苏联领导人戈尔巴乔夫参观切尔诺贝利核电站时，他曾将一把炭疽粉末放在手心，轻轻搓动并微笑着说：“这不过是炭疽而已。”[tv_惊吓]不知道真的假的？,8
这些国家法定传染病系列，真的做的太好了，能提高群众人认知，也能为作为传染病防治知识的普及，这个传染系列的视频做的非常好。,7
自从了解了细菌有多恐怖之后，再了解了下真菌，发现真的是强中自有强中手，真菌那是更加离谱，人类感染之后一辈子都别想挣脱,6
小时候第一次知道炭疽就是在龙叔的特务迷城里,6
刚背药理学 复习一下 青霉素首选 废草溶了张葡萄 白炭破气也能好 勾端梅毒回归热,6
炭疽杆菌主要从皮肤侵入引起皮肤炭疽，使皮肤形成焦痂溃疡与周围脓肿和毒血症，也可引起吸入性炭疽或胃肠炭疽，均可并发败血症。分为皮肤炭疽、肠炭疽、肺炭疽。,5
建议大家去看“黑太阳”讲的是731部队如何做活体实验。你难道天真的以为它们只做有关细菌的实验吗？冰冻实验，真空实验了解一下。,5
所以，后人是不能忘却前人受过的苦难的，我们没有权力去宽恕罪人，我们没有经历过先烈所经历过的痛苦，先烈宽恕这些出生与否同我们无关，我们能做的只有送他们去见见我们那些受苦受难的同胞。,5
也可以讲一讲，之前80年代军队内部的读物就揭露了苏联曾经发生的炭疽杆菌泄露事件，也是生物武器工厂泄漏,5
有一部日剧，里面杀人魔就是把炭疽杆菌种子放进商场通风管里，让很多人都吸进去感染,5
人血换马血，母爱实验，冻伤可死干死热死，高压实验，女的做性病实验，动物杂交实验，把手脚打断钢丝连接，还有各种病毒，谁要是一直不死有抗体，直接杀了取抗体，太多故事，建议感兴趣的买“恶魔的饱食”，电影的话看看“黑太阳”。,5
想听荨麻疹或者过敏[打call][打call][打call],4
炭疽作为生化武器其实是最不及格的那类，鼠疫：我威力强大，传播力强，宿主常见，不死也得瘫在那，你呢。炭疽：我活的久。鼠疫：？大哥，我们是武器不是乌龟吧。,4
炭疽直接用火一烧不就行了吗  我还不信什么东西能抵抗住火焰力量,4
你上次更新可是三个月前，一月三更是不是太为难自己了，不要勉强自己哦[doge],4
感觉像百枯草，中了炭疽即使治好了也会产生强烈的后遗症，或者说中了基本没救了，类似埃博拉[灵魂出窍],4
731的研究数据有些雀食有重大意义 很多实验你放到现在做祖坟都能给人刨了 只不过那些资料在战败后本该归属我们 但并没有,4
让我想到CNC3里的崔克斯博士的生化死雨风暴,3
最近在养花，植物也有炭疽病，不知道和动物的炭疽有什么联系,3
印象中屈臣氏好像有个瓶装咖啡叫炭疽，还是炭什么。。,3
想起来之前刷到的一个关于丧尸的逆天视频说假如真的爆发丧尸 学校是最好的避难点，有宿舍有饭堂什么的，现在想想都觉得好笑,3
The United States based most of its rationale for the invasion on claims that...,3
多了我就不放了，勿忘国耻！,3
高中选修生物书上有一句:“如果有人将艾滋变得像流行感冒一样，那造成的后果将不敢想象。”再想想后来的新冠[捂脸],3
在老家见过一位曾经感染了这个病的老人，手上胳膊上脖子上都有一个一个的大窟窿一样，长出新肉来了但是依旧能看出来少了一块肉那样,3
力量本身并不可怕，可怕的是它的主人,3
wh微生物实验室,3
我被诊断过“疽”，当时专门上网搜了，感觉症状不太一样🤔不过一开始确实是皮肤发黑之后溃烂红肿，曾经溃烂的地方，现在都是坑,3
别再说什么公约，牢牢遵守公约的中国，特别遵守，说实话，如果未来真的爆发战争，外国向咱们投放毒气啊微生物啊啥的，中国人还在警告，控告啥的，真是扯淡，你这时候必须要用相同的武器反击，否则你死的人照样多有屁用,3
"拜个早年：×
年前不更了：√
[脱单doge][脱单doge][脱单doge]",3
质量太高了！一次精神钡餐,2
想要让医学技术以最快的技术进步，最好的办法就是以最惨无人道的方式做不计后果的人体实验。但这种做法与医学本身就背道而驰，更何况他们根本也没有医者救人的心。,2
突然想到这些人体实验数据肯定是反人类的，每一行都是带血的字，但得到的人不会因此销毁他它，反而要珍贵保存下来,2
昨天才听到“洗衣粉”这这个指代，今天算明白了,2
怎么讲着讲着就跟政治和道德扯不清了,2
用改造炭疽杆菌来治癌症这个思路厉害的[妙啊],2
这样的科普质量真的很高[给心心],2
素食也不让你吃，二战时英国间谍通过联合医生散布谣言等手段，促使驻挪威德军销毁了近二十万吨无害的冻土豆…[微笑][偷笑],2
我签订协议不等于我不发展[微笑],2
我呀21年大专应届毕业生，至今存了二十多万，年底合同到期了，我想开了没有签，就要选择退休投资在家折腾创业了。已经退出大专的学科行业~,2
普京说了，这个要是真的，他敢这么晃,2
下期是不是就讲天花了,2
食物链顶端的人类，在有限资源的限定条件下。只能相互竞争，屠戮彼此。星际时代到来前，只会周而复始的重复。若文明在互斗中成功到达星际时代，则文明延续。反之则亦然。,1
我邪恶的希望我们也有这种武器[辣眼睛],1
炭疽中的肺炭疽属于一级传染病,1
卧槽，我记得我们生物老师说过她一个同学做实验时吸了一口这个,1
毁灭人类的永远都会是人类自己，理解叶文洁了[笑],1
我好像感染过皮肤炭疽双手中指上各生了一个坏死以后没治疗过了两个月好了留下一个巨大的疤我一直以为是冻疮,1
但凡有这种事，老美肯定逃脱不了干系,1
才想起今天是寿星，我竟一碗面都吃不上，只能一边挨冻一边思念 你们好好了。,1
这个病毒是老美制作的吧？,1
第一次知道这个名字还是在成龙电影里面看到的[微笑],1
卧槽可以独立存活若干年，传染途径多样那岂不是无敌。除了怕抗生素一旦流行起来杀都杀不完。。。,1
自造，几个高中生一个和普通的生化实验室成本500W。成本0.5毛 1g。,1
小日本和美国没得洗，就是反人类,1
开头让我回忆起了新冠的源头。。。。。,1
罪恶王冠,1
@夏日傍晚和风,1
UP能不能做一期天花,1
美国日本以色列不灭，生化危机不止,1
其实，并不是人类自己决定。能决定用途的就那么几个人，天使也好魔鬼也好，都是那几个人。我们只是平民百姓，什么也决定不了，就像节约用水应该去找卡戴珊而不是找我一样。,1
德特里克堡真是臭名昭著呀，哪里有传染病哪里就有它[给心心],1
洗衣粉还是炭疽病毒，我暂且蒙古[呲牙],1
有个韩国的电视剧就有这个病菌，好像是叫京城怪物，可以看看,1
cod7的原型就是苏联生物武器泄露那关吧,1
自我毁灭是人类的唯一终点,1
炭疽，沙林，芥子气，VX，光气,1
之前有学医的同学说，在学医对于疾病的一些症状资料很多，出自731实验[呆],1
所谓的“公约”在利益面前不过是一张废纸，人类如果不节制自己无尽的贪欲终将把送自己入地狱。,1
第一,1
人类这一物种的结局究竟会是什么呢[doge],1
现在的人类对于大自然来说其实还是给身体免疫系统打辅助的小菜，某些人就想着控制这些东西做坏事，德特里克堡也真是臭名昭著了，你以为握在手里的是细菌病毒之剑，说不定哪一天就成了反灭全人类的绞索，且所谓的高科技无还手之力，比如前几年全球的抗疫态度，就离谱的，就像在火山口蹦迪一样作死，我们这种抵抗的群体最后也会被它们拉下水，由此可以推断出来人类最后肯定是自己把自己作没的，不作的也只能抵抗到最后一刻然后随着那些疯子一起玩完,1
细菌武器吧，生化武器难道不该是暴君，追踪者，舔舔那种造型的?,1
勿忘国耻[保佑][保佑][保佑],1
现在的话要是有敌对势力使用无人机在城市上空进行投放的话怕不是[笑哭],1
在医学课本上面他也有一席之地,1
签了的合约不等于会遵守合约，也可以为了撕毁[吃瓜],1
有一个乐队就叫炭疽[doge][doge][doge],1
心情复杂，人类最终会不会像那些灾难片中一样亲手毁灭自己，毁灭世界的按钮就在手里，人类一方面还在努力的克制自己按下它的冲动，一方面又舍不得摧毁这个按钮，只希望我这一辈不会赶上按钮被按下的那一天,1
罕见的以宿主死亡为生命周期中一环的生物[doge],1
手上没枪和有枪不用是不一样的，别人怀疑你有大规模杀伤性武器，你最好真的有[笑哭],1
731部队最后是研究鼠疫吧，因为当时日本被逼的不行了，所以需要更快致死的病毒，不知道在哪看的忘记了,1
@伊蕾娜qwql,1
"值得一提的是，在德国第一次用了生化武器之后英国迅速以生化武器回敬，看得出来其实大家都“留了一手”，无非是谁先下手谁遗臭万年的问题。
二战中国是真可怜，别人都开发各种大杀器，你扔过来我扔回去，没有底牌的中国就算战争结束后作为战胜国也无法讨到应有的权利。命是自己拼下来的，我们不仅要研究核弹，更要了解这些致命病毒，不可有软肋，否则很容易被人掐着脖子摁在地上打。",1
想起小时候在农村，大家干活受伤了一般都是抓把土往伤口上捂一下止血[笑哭],1
"[辣眼睛]emm~~邪恶猜想
参考疫苗研制的思路
直接筛选天然抗体的人类。然后一下一个病毒、不断的实验
最后存活的再给与适当环境大量繁殖。
“嗯，这一代人类，还阔以，银河系的掘金工人已经准备就绪”",1
恶魔在人间,1
我很好奇那个匿名信是谁写的[风灵玉秀收藏集表情包_吃瓜][风灵玉秀收藏集表情包_吃瓜][风灵玉秀收藏集表情包_吃瓜],1
死亡率太高不好用，生物武器的话我有一计：死亡率控制在5%，可流感一样通过呼吸传播，可引起肺炎且频繁进化[妙啊]这样一定好用，,1
我昨晚看完做梦梦到自己患上了。然后跑去医院看病，医生说：活不过两天。给我吓出走马灯醒过来了[藏狐],1
"先不说，鲍威尔手上的是不是洗衣粉。
要是真的是生化武器，你们就用这小瓶子装？[微笑]",1
最早的有记载的生物战应该是在城头上朝攻城士兵头上浇烧滚的粑粑[doge],1
@伊堤,0
好东西(✪▽✪),0
膨润土[doge],0
https://www.bilibili.com/read/cv13401136/,0
那个管子里本来就不是真正的细菌，人家只是拿出来做个比喻 说这么一小管就能毁灭整个美国，这这种场合也不可能这么随意的拿出真正的细菌来。,0
人类终究会被自己毁灭,0
既然抗生素这么叼，不如讲讲人类的一些良药吧,0
恶魔在人家,0
麦大帅是真cs[辣眼睛],0
广东本地人表示毫无压力,0
封面士兵素材能发动态吗么么,0
果然，能毁灭人类的，只有人类自己……,0
好,0
这些数据全部基本落入美国只手,0
"我签约≠我同意
秒了",0
炭疽无罪 罪由人类,0
讲得很好👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻,0
为什么一直在推送你？,0
新冠怎么说？,0
美国没在日本本土多丢几个原子弹真是可惜了,0
@nanoraにゃ,0
一年。吃住玩。全报销。,0
@微型帅比,0
肝起来啊！,0
炭疽应该是十死无生吧。,0
新冠很难不怀疑美国人，在中美贸易战关键时刻，武汉军运会,0
终于更新了,0
出了天花我再来,0
赞赞赞赞赞,0
已关注点赞，记得三更，不更脱粉,0
有那个好人能告诉我这玩意怎么做嘛，或者做好的也行，我带到东京搞konxi,0
那是谁向他们《当前的外国》公布什么国人基因？对于他们而言，多少年后，这个《当前的外国》会不会变成《自己的祖国》呢？,0
@AI视频小助理 总结一下,0
都是德克士汉堡的错！,0
新冠就是生化武器弄得，可能有人想到到了非典，对，那次也是。,0
天生键🖊️一支,0
非我者，兵也。,0
《香水》的主角格雷诺耶就得过炭疽,0
从京城怪物来的,0
血肉苦弱，机械飞升,0
优秀  互关互赞  一件三联,0
731！永远不忘！,0
222,0
[脱单doge],0
好奇心害死食欲，还在吃饭[大哭],0
今天考到了，可惜,0
已三连,0
66666,0
什么时候讲麻风呢,0
巨擘（bo）,0
问：移除的土壤去哪了？,0
我提一个娱乐性奇怪的题材，就是生化危机里面的瞎想，那里面有各种变异病毒，而且传染。科幻题材有很多发散的题材可写。 也挺有趣的，虽然不是什么实用科学。但是肯定会有更多人感兴趣。@医学科普联盟,0
我记得这东西在二战时，日军对我方百姓投放过，大概在安徽、江西、浙江这一带（1942年），当时有不少人都感染了，场面很惨，一般都是烂脚烂背这种,0
其实炭疽很多，日常野外就有，但是就怕人类改进后散播。,0
美军专门研究这玩意,0
我认为日本肯定有，你们觉得呢？,0
加油,0
731研究的,0
救命！蚯蚓也不是啥主要信息，能不能就别单独给个特写镜头了，还给那么长，蚯蚓恐惧者原地去世[灵魂出窍],0
colletotrichum,0
德堡，恶魔囚笼,0
SZL,0
最好不要把事做绝给人整急了蘑菇弹生化武器都有可能乱丢,0
签订协议≠我遵守,0
你是不是神奇菌的大号？,0
，，,0
高压锅里众生平等[doge],0
至于武器还是良药，我全都要[阴险],0
不可铸剑为犁，剑捍卫犁的权利,0
看一眼合集，动医生狂喜[妙啊],0
[热词系列_三连][热词系列_三连],0
麻药。杀癌细胞！不错不错！,0
有意义的视频,0
炭疽武器相当于核武器？,0
几时讲一下沙林毒气,0
小日子呀[辣眼睛],0
我还以为你是菌汤锅。。,0
啊？,0
鲁冰逊不怕他,0
1,0
哇哦,0
up是个山西人吧,0
一念神魔,0
