comment,like
刚刚为草池子倾家荡产歪了澄闪[Cat!_fight][Cat!_fight]大家请看我沉船视频,49
namie老师的孩子都有两个ep啦[打call][打call],48
关于我预判了角的pv这件事（）[明日方舟·音律联觉-愚夜密函_wink],47
圣诞快乐，苏茜小姐，以及她是菲林！,46
圣诞快乐～,45
这是那个唱summertime的女歌手！怪不得声音这么甜！[喜欢],44
这是澄闪，她很可爱,43
"各位博士明天圣诞节快乐啊
顺便期待一下新年限定是谁[脱单doge]",39
考研最后一科考的跟勾史一样 来看看小苏茜寻求安慰[难过],37
"似你滴讲我澄闪系居居嘅人
我要修正你啊！",36
一般喜欢澄闪的人也坏不到哪里去，这就是我的善恶观☺️      （除非你说她是猪😡👊）,33
"平安夜吗今天还是明天啊
放几个🍎🍎🍎🍎🍎自取",29
献给所有平安夜仍在努力生活的人[tv_doge],28
平安夜平安，圣诞节快乐[星星眼],28
OMG好可爱的歌，希望我明年学业进步保持全班前三的好成绩也希望我的地生中考B+或A[给心心][给心心][给心心][给心心][给心心],26
这是苏茜，她很坚强、可爱！,26
"鹰角今天不发霜星ep已经很仁慈了
[墨镜]",24
弄个多维合作玩玩吧，现在好友列表里都没几个人了,24
特意去把珊瑚海岸给换成冰原信使！,22
今天遭了大罪，看到小苏茜就平静下来了，感谢小苏茜，今晚我就能好好入睡了,21
考研结束啦！！！[星星眼],21
"沾染过卡兹戴尔的硝烟战火，浅尝过拉特兰的甜腻点心，观摩过莱塔尼亚的金律乐章，领略过伊比利亚的诡秘，涉足过萨尔贡的原始雨林，感慨过大炎玉门的武者风范。。。而当一切归于静谧，当一切陷入坍缩，吾等又该何去何从？
（呃呃，中二病真的是———）
（闭嘴！要么笔给你你来写？）
总之，欢迎加入633731054一起建设",21
圣诞小猪,19
"一直用澄闪的夏日皮肤，但是冬天一到，想着天气好冷，立马就给粉猪猪换上了圣诞皮肤。我的粉猪猪，暖乎乎～
（顺带一提，所有干员也都换上了厚实的衣服，大家都是我的宝贝[星星眼]）",18
今天是谁生日啊这个博士啊(疯狂暗示)[原神_哇],18
这是猪咪澄闪，她很可爱[脱单doge],18
与此同时，日服在打空想花庭活动[doge],18
我发现了什么？？？？我的猪猪！！！！,17
谁在弹幕里刷霜星好亖   隔壁的又来了？,17
虽然我考研寄了，但是看到澄闪心情一下就变好了，谢谢你，魔法猫咪！[音律联觉_期待],16
各位博士们考研考得怎么样啊[doge],16
"@Namie在B站 mom, this way[脱单doge]",16
大朋友和“小朋友”,15
也许你不熟悉这个，但是summertime也是他们写的[明日方舟·音律联觉-灯下定影_点赞],15
叙拉古博士祝大家圣诞快乐！buone feste！（叙拉古语）[doge]我去找拉普兰德吃千层酥[妙啊],15
我还以为祝贺考研呢，原来圣诞节啊（,15
祝大家节日快乐，也祝我生日快乐,14
所以都发新歌了，猪猪的玩偶怎么还不开补款！[百变星瞳_红温][百变星瞳_红温][百变星瞳_红温],14
各位，节日快乐，要继续努力生活哦，来干了这碗咖喱鹰角[拥抱],14
@破竹残羽Jalen 有澄闪色图[脱单doge],13
坐等一个发电的namie老师[妙啊],13
你关注的 水月，雷德 赞了.jpg,13
付费内容，谢谢[见习爱神表情包_康康你的]（这也太涩了🥵🥵🥵）,13
这三年的圣诞曲都好好听啊啊啊啊啊，前年的蓝毒呱呱，去年的莱茵一家我都很喜欢,12
澄闪———小苏茜———嘶哈嘶哈嘶哈嘶哈嘶哈嘶哈嘶哈嘶哈嘶哈,12
猫猫[打call],12
这就是我们namie老师的孩子啊，你们有没有这样的孩子啊，真是可可又爱爱啊[给心心][给心心][给心心],11
《summertime》的歌手原田夏树,10
冷知识，这首歌的歌手就是唱《summertime》的那位，就是这个https://b23.tv/BV17x411E7ko,9
魔法猫咪，稳啦,9
霜星祝大家圣诞快乐哦[脱单doge],9
咳咳，祝大家平安夜快乐[脱单doge],9
四舍五入也算是我的生贺曲了嘿嘿×,9
非常可爱的澄闪，这使我的头脑旋转，爱来自罗德岛[脱单doge],9
每次都搞不清楚方舟的关注数是增是减，我人晕了,8
"说一句无关的，角，你还记得萨米肉鸽内容拓展二吗
明天都25号了。。连个预告都莫得",8
今天是本博士生日，喜欢每年角的圣诞曲[脱单doge],7
刚刚好明天有音乐课可以放视频，给同学们来点来自圣诞节版音角的震撼[脱单doge],7
时间过得好快，呱呱呱呱呱呱呱都是两年前的曲子了,7
提句不相关的，今天打月度小队居然给我打到剧作家的事件了…然后没打过…,7
水月和澄闪都有俩ep，我哭死[明日方舟_嘿嘿],7
制作组通讯录呢，赶快端上来[五维介质2_求求了],7
可爱晕了[灵魂出窍],7
Namie老师两个孩子都有两个EP了[音律联觉_期待],7
圣诞快乐呢。,6
"“澄闪在哪？”
“在哪？维多利亚？”同学猜。
“理发店呗！”朋友不屑。
“不是在你床上么？”室友打趣。
我没理他们，朝外面走去。
“澄闪在哪？”我问一只知更鸟。
“澄闪吗？我在加州的一棵棕榈树下见过她。黄昏时刻，夕阳漫过天际线撒在了她的裙子上，她整个人都被染成了浪漫的金黄，比丰收时节的小麦还要动人，比草地上盛开的水仙还要唯美，去那找她吧！”
“澄闪在哪？”我问一片白雪。
“澄闪吗？我在瑞典的极光之间见过她。那晚的极光只宠幸她一人，那夜的雪花也只为她一人而飘落。绚丽多彩的光线比不过她优雅的眼眸，洁白无瑕的冰雪沾不湿她吹弹可破的肌肤，去那找她吧！”
“澄闪在哪？”我问一朵浪花。
“澄闪吗？我在马尔代夫的沙滩上见过她。她沿着海岸线缓缓漫步，赤脚踩在松软的沙子上，冰冰凉凉的海水一去一来，冲刷着她娇小可爱的脚，海风也识趣的轻轻撩起她的碎花长裙，去那找她吧！”
“澄闪在哪？”我问一滴雨水。
澄闪吗？我在江南的弄堂里见过她。细雨微醺，空气氤氲，她撑着一把油纸伞站在巷口，安静地听着雨滴落在青石板上的声音。似是在等人，又仿佛只是单纯的赏雨，去那找她吧！”
可我只是我，平凡的不能再平凡，要怎么找到她呢？
或许我能在后院采一束夕阳，暖暖的捧在手心，说：“嗨，澄闪。”
或许我能在冰箱拂一抹白霜，细细搓揉直到化掉，说：“嗨，澄闪。”
或许我能在池塘拾到一块圆润的鹅卵石，它依旧带有曾经长眠海底的温度。
或许我能在雨季合伞，让杏花般的雨线落在我的脸上，感受吹面不寒的轻柔。
原来就在这啊！我恍然大悟，原来澄闪从来就不在别的地方，澄闪一直住在我的心里呀！
嘿，澄闪，你看！
目光所及之处，皆是爱意满怀。",6
圣诞节是我的生日，大家能祝我生日快乐嘛,6
"哈西里搜里哟~
kaze诶优尼~
紫kimi哈啦wo~
pa↑do↓ru→pa↑do↓ru→",6
好耶！,6
给澄闪猫猫打call[doge][doge][doge],6
这不得给我家猫猫再出个价值30多源石的动态皮[吃瓜],6
这是澄闪！她很可爱！[音律联觉_期待][音律联觉_期待],6
澄闪😭😭😭😭😭😭😭😭😭我的澄闪啊啊啊啊啊啊啊😭😭😭😭,6
澄闪什么时候复刻？已经买了圣诞服装了！！[星星眼],6
《明日方舟》EP-Snow Padoru,6
@破竹残羽Jalen Sir，this way,6
有谁能告诉我这个图在哪拿！！！！！我要拿来当壁纸！！！！！太好看了！,6
愿这片大地上的人战胜苦难，节日快乐！,5
被面包压到再起不能的兔兔.png,5
看完把澄闪皮肤买了但是没澄闪[热],5
热门是懂的[音律联觉_赞],5
虽然很久不登岛了，舟的ep还是一直来听，圣诞快乐！小澄闪太可爱了,5
休学人泪目，第一次在家里同时过圣诞节和生日[笑哭],5
今年的圣诞皮肤都不好意思端上来了[笑哭],5
这是summer time异格版吗[思考],5
考完啦～考得很满意！启动启动这个也启动全都启动！,5
猪猪圣诞快乐[脱单doge][脱单doge],5
今天是平安夜，也是我的生日，祝大家平安喜乐，也祝我生日快乐,5
魔法猫咪！[奶蓝梦境_血糖up],5
snow padoru（？）,5
好耶！是粉色小猫咪！！！[音律联觉_期待],5
这是澄闪！她很可爱！[雫るる_喜欢][雫るる_喜欢][雫るる_喜欢],5
"角的自由不是混沌，是对猫猫的怜爱。这片大地悲剧已经太多，而那幸福的时刻不过转瞬，因此角降下pv，将澄闪的幸福记录。
角门[保佑]",5
很可爱，准备用麻袋都套走[傲娇][傲娇],5
蒂蒂来咯，蒂蒂走咯[明日方舟·音律联觉-愚夜密函_飙车][明日方舟·音律联觉-愚夜密函_开心],5
"今天是吃辣味的糖的日子
（话说角你有多久没出日语EP了",5
昨天上线买迷图皮肤的时候发现猫猫还穿着泳装，连忙换成了冬装。今天官方特地出了个pv提醒我们是吧[泪腺战士_睿智],5
虽怀有一丝对未来的憧憬和焦虑，但头一次能与家人和朋友作伴度过一个美好的日子，好幸福啊。真希望能像歌词里一样“这样的时光啊，请直到永远吧。如果能一直持续下去就好！”现在这一天即将过去，突然有一种要失去幸福的惶恐。只愿幸福和快乐能作伴我与大家的每一天。,5
好耶，莱恩哈特把袜子给我当圣诞礼物吧🥵,5
刚好圣诞节过生日，可惜要考试[初音未来_哭了],5
我知道你想说什么，但是you!,4
轴,4
好耶！成年当天有粉猫猫EP看！,4
最可爱的澄闪宝宝！！！[Cat!_heart],4
好耶！是魔法猪咪[热词系列_好耶],4
方舟发新歌，喜欢的队伍拿下比赛，明天圣诞节过生日，最开心的一集😋😋😋,4
祝我上岸吧，各位博士们。,4
看成了 snow padoru[哦呼][哦呼],4
"圣诞快乐，希望今年圣诞气氛能好些[音律联觉_欢迎]年味淡了过个圣诞也好
虽然都跟我没关系就是了[歪嘴]",4
猪猪好可爱[tv_调皮][tv_调皮][tv_调皮]我永远喜欢猪猪[tv_色][tv_色][tv_色][tv_色],4
啊啊啊啊啊啊啊啊啊啊啊啊小猫咪！！！悠米的小猫咪！！！[眠眠兔_喜欢][眠眠兔_喜欢],4
可爱捏,4
圣诞能够陪我的只有明日方舟[大哭],4
试图给我们的同人圣诞企划引个流[鼓掌]也是给最可爱最可爱的小澄闪！圣诞快乐！【《明日方舟》EP - Xmas Starlight-哔哩哔哩】 https://b23.tv/neJF7oX,4
不知道为什么得了一种看见苏茜就想起雷德的病,4
呼叫Namie太太！[给心心]@Namie在B站,4
24号在焰影苇草的卡池，出了我的第3只澄闪[给心心]（虽然今天在接近100抽的时候才把焰影苇草抽出来[大哭]）,4
粉猪猪保佑我上岸好不好，真的不想二战[委屈],4
鹰角的大家圣诞快乐[给心心][给心心],4
香香甜甜软软粉粉的小猪！我一口吃了！[抓狂],4
今天分手了QAQ,4
@Namie在B站 妈咪，这里有澄闪猫猫,4
啊啊啊啊！猪猪！yj你必须让她进店，我现在就要发电！[生气][生气][生气],4
@Namie在B站 [星星眼][星星眼][星星眼],4
你们游戏的音乐这么轻松可爱，剧情也一定很治愈吧[星星眼],4
猪猪可爱捏，虽然有了泳装，但特地补了圣诞皮肤,4
夏老板：我这有个面包房要转让[脱单doge],3
苏茜！我的粉猫猫啊啊啊小澄闪可爱死了！！平安夜快乐！,3
可爱小猪咪！使我颅内旋转！爱来自罗德岛。[脱单doge],3
"圣诞节快乐，我的朋友们q:829302179
宣一个目标200人左右的活跃、氛围良好的小群，目标是成为强大的大群并且成为一个有趣的游戏群，森空岛和贴吧待不适应的可以来群里玩（长期玩的或入坑萌新又或者是满级大手子，总之正常的方舟玩家申请来者不拒）大伙可以畅所欲言，自由分享有关舟的一切（包括晒卡），没有权限🐶和坏东西还有各路学长，群里会组织前瞻直播和抽卡，还有赛博鹰趴，以及连麦肉鸽（如果n15糕手多的话可以进行娱乐性质的比赛）。同时也经常聊各种单机主机游戏，以及其他手游（欢迎分享你的游戏体验和内容）会一起玩一些联机游戏。不带节奏，不掐架，只要愿意发言就能轻松融入，(你就算进去躺尸也行，一般不清人)快来点新人增加群舟浓度，我求你们辣，游戏群日渐衰落，希望大家能拯救小群
[明日方舟·音律联觉-灯下定影_无奈][音律联觉_哭哭][音律联觉_期待]",3
谢谢你 粉色猪头[脱单doge],3
猪猪[不问天_和我结婚]😡,3
@乐遐iora,3
"看来大家都不反驳是猫猫不是猪猪了
都接受了[笑哭] 挺好",3
能不能加我好友啊 好想把线索塞给你们啊,3
卧槽，粉红小猪什么时候才愿意来我这啊[给心心][给心心][给心心][给心心],3
明日方舟第六章于2019年12月24日16时开启[微笑][墨镜],3
猪猪可爱捏[给心心],3
可惜现在一个人离家远居，也不会有人往我床底下塞礼物了[大哭],3
圣诞快乐大家,3
出壁纸出壁纸出壁纸求求你了，可爱到我尖叫旋转跳跃,3
米娜桑圣诞快乐捏！！,3
"猫猫！我家澄闪最可爱！
夏栎姐！莱恩哈特！好看！",3
超级超级可爱！！！！[明日方舟·音律联觉-愚夜密函_胜利],3
是圣诞猪猪野！（召唤namie老师）[doge],3
[脱单doge],3
小苏茜可爱捏，永远喜欢小苏茜，我的第一个除新手池的六星，也是我最爱的干员，感谢你陪伴的这近三年[爱心][爱心][爱心]（22年菜博）,3
草，第一眼看成snow power[梦咲有绪-表情包_吐血],3
可爱猪猪，圣诞快乐。[鼓掌],3
魔法猪猪可爱捏,3
有种夏活曲的欢快感呢[哦呼]这次终于等到皮肤复刻挂看板搭配水月肉鸽背景bgm超适合圣诞的[脱单doge],3
十分甚至九分的可爱[给心心][给心心][给心心],3
[墨镜][墨镜][墨镜][墨镜],3
哎呀！我的猫猫！[星星眼],3
澄闪！！！苏茜宝[保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯]啪的一下就进来了 歌很好听我对音角有信心[脱单doge][脱单doge],3
28号四结局，就三天了，您是啥也不发啊[音律联觉_吃瓜],3
猪猪可爱呢,3
虽然但是请问我什么时候能补上，马内都准备好了,3
小猪我爱你！！！！！[打call][打call][打call][给心心][给心心][给心心],3
[给心心],3
圣诞节快乐哦各位刀客塔们[鹿乃桜帆_爱了],3
蓝毒小姐这次选择了唱伴奏，呱呱呱并未离我们远去━∑(￣□￣*|||━,3
你都出猫猫的EP了，那就让她进店罢[大哭],3
"可爱的粉红小猪猪祝你圣诞快乐诶～
怎么样，圣诞快乐呀！[保卫萝卜_哇]",3
什么时候生稀盐酸上线，已经忍不了了，哼哼啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊安安定定滴答滴答玩玩等我玩玩,3
是澄闪！😭😭😭😽😽😽🥰🥰🥰😍😍😍🤩🤩🤩👍👍👍❤️❤️❤️💖💖💖💝💝💝🤤🤤🤤,3
[给心心]角今天发歌，我就当是角送的生日礼物🎁了【虽然今天快过完了】,3
这张柄图好看！！能单独出点周边吗？流沙摆件什么的！（品控好点）,3
怎么把我爹夏栎画的这么帅啊[tv_色]成帅T了,3
到冬天我的苏茜换回了这套，毕竟看起来暖和多了[保卫萝卜_哇],2
为了抽卡把石头碎没了一怒之下磕了168然后18源石给粉猫猫买圣诞皮[墨镜],2
粉猪猪要异格了？？？,2
好可爱的猪猪,2
猪猪[瀬兎一也_爱你]圣诞快乐,2
听说之后不能给每日登录奖励了？@明日方舟,2
等一月份黄票换苏茜猪猪( ˘ ³˘)♥,2
祝大家圣诞快乐[doge],2
噫——!!尖锐爆鸣!!小猪咪么么么么么么么[热词系列_好家伙][热词系列_热乎],2
比圣诞星好听,2
"拜托,会动的姜饼小人真的超酷的好吗（关注点错）（00:58画面中间）",2
"“澄闪在哪？”
“在哪？维多利亚？”同学猜。
“理发店呗！”朋友不屑。
我没理他们，朝外面走去。
“澄闪在哪？”我问一只知更鸟。
“澄闪吗？我在加州的一棵棕榈树下见过她。黄昏时刻，夕阳漫过天际线撒在了她的裙子上，她整个人都被染成了浪漫的金黄，比丰收时节的小麦还要动人，比草地上盛开的水仙还要唯美，去那找她吧！”
“澄闪在哪？”我问一片白雪。
“澄闪吗？我在瑞典的极光之间见过她。那晚的极光只宠幸她一人，那夜的雪花也只为她一人而飘落。绚丽多彩的光线比不过她优雅的眼眸，洁白无瑕的冰雪沾不湿她吹弹可破的肌肤，去那找她吧！”
“澄闪在哪？”我问一朵浪花。
“澄闪吗？我在马尔代夫的沙滩上见过她。她沿着海岸线缓缓漫步，赤脚踩在松软的沙子上，冰冰凉凉的海水一去一来，冲刷着她娇小可爱的脚，海风也识趣的轻轻撩起她的碎花长裙，去那找她吧！”
“澄闪在哪？”我问一滴雨水。
澄闪吗？我在江南的弄堂里见过她。细雨微醺，空气氤氲，她撑着一把油纸伞站在巷口，安静地听着雨滴落在青石板上的声音。似是在等人，又仿佛只是单纯的赏雨，去那找她吧！”
可我只是我，平凡的不能再平凡，要怎么找到她呢？
或许我能在后院采一束夕阳，暖暖的捧在手心，说：“嗨，澄闪。”
或许我能在冰箱拂一抹白霜，细细搓揉直到化掉，说：“嗨，澄闪。”
或许我能在池塘拾到一块圆润的鹅卵石，它依旧带有曾经长眠海底的温度。
或许我能在雨季合伞，让杏花般的雨线落在我的脸上，感受吹面不寒的轻柔。
原来就在这啊！我恍然大悟，原来澄闪从来就不在别的地方，澄闪一直住在我的心里呀！
嘿，澄闪，你看！
目光所及之处，皆是爱意满怀。[打call][打call][打call]",2
粉毛猪咪 爱了爱了,2
猪猪可爱捏[给心心],2
祝看到这条评论的人开心快乐每一天[给心心],2
黄票和代币能补上就是最好的圣诞礼物了[脱单doge],2
宝！可爱！刚连着做了九个小时课程设计的将死之人瞬间复苏！[给心心],2
"我看见封面第一反应是魔法猪咪

me！",2
我去，这个我是真的喜欢,2
🐷🐷可爱滴捏😋😋😋,2
尊,2
"这下粉猪猪和水月都有两个EP了，这就是厨Namie孩子的含金量😎（
以及今天还是阿能生日，双厨狂喜了[2233娘_大笑]",2
今天是我生日！,2
可爱捏,2
又是一年了。。。。三首圣诞歌，第一次听第一首呱呱蓝毒仿佛还在昨日,2
粉色🐷🐷！！！,2
"在冰雪覆盖苦难的一刹
用名为节日的狂欢治愈些许往日的伤痛
这正是这片大地所需要的
“圣诞快乐”",2
平安夜快乐[坎公骑冠剑_晚安],2
可爱猫猫[给心心],2
我们苏茜厨,2
报——巅峰攻克日服起源火钢34！,2
我看看是谁说猪猪的！我看见你了！YOU!YOU!AND YOU!😡😡,2
阿能生日快乐哦,2
看到这条的考研党通通上岸[打call][打call][打call],2
"打开书 parade
合上书 padoru",2
这是澄闪宝，她知道我今天平安夜考研没考好，所以宝宝给我唱歌安慰我，宝好[音律联觉_哭哭][音律联觉_期待],2
[汤圆][汤圆][汤圆],2
考研结束[大笑][大笑][大笑][大笑],2
弹幕发猪猪的！出列！yyay！[生气],2
Snow Padoru ～Padoru [星星眼],2
小苏茜🤤小苏茜🤤小苏茜🤤小苏茜🤤小苏茜🤤小苏茜🤤小苏茜🤤小苏茜🤤,2
速速上架wallpaper！别逼我跪下来求你！,2
非常好猪咪，使我爆炸伤害330,2
"：忘了 省略
：忘了 省略
：You！",2
"兔兔猫猫保佑感冒咳嗽扁桃体发炎牙龈发炎赶紧好，然后我就能赶紧写完论文备考期末[来古-震撼][来古-震撼][来古-震撼]耶拉冈德在上
！",2
"草，第一眼把标题看成
Show padoru了[绫月乃萝_阿巴阿巴]",2
[音律联觉_赞][音律联觉_赞][音律联觉_赞],2
我去圣诞猪咪[来古-震撼][保卫萝卜_哭哭],2
padoru padoru!猪猪！,2
猪猪[喜欢],2
过生日了，快跟咱说生日快乐[害羞],2
什么时候解决有皮肤没澄闪的情况[琉晶之礼_滑倒],2
是博士的粉毛捏[星星眼],2
不好，一下子把Parade看成padoru了,2
"粉毛的全图追踪总能带来无限的惊喜口牙
主线的推车，夏活的汽水，还是这次的点炉子，从她一落地就知道她是潜力股，模组也没下毒真是太好了[支持]",2
澄闪快进店吧，每次轮换都不抽是我的错[来古-注意]但是这次黄票管够啊[来古-呆滞],2
明天期末考，今天复习数据结构和数据库复习的想吐（还生病了），但是看到了好可爱的ep，感觉被猫猫兔兔灌了活力[星星眼],2
猪猪厨最喜欢的一集[喜欢],2
魔法小猪（）,2
猪猪可爱捏！,2
如果国家新的游戏政策出了，抽的东西要明码标价可以直接购买，那这游戏咋整[tv_惊吓],2
这是！魔法猪咪！！！[保卫萝卜_哇],2
澄闪宝好像平泽唯啊可爱死了,2
虽然但是，他们仨不是维多利亚的吗？咋歌是东国语？,2
"今天比较无聊想起来冬隐归路还没来得及看，然后就去看了，看见弹幕才想起来今天平安夜明天圣诞节，[阴险]谢谢你鹰角，莫名其妙都能对上轴，这就是玩方舟的魅力吗？[灵魂出窍]
以及，听说外网圣诞节礼物是空想花庭，还得是你[偷笑]",2
圣诞节解冻的不只有尼禄，还有角的圣诞贺曲[明日方舟·音律联觉-愚夜密函_wink],2
把自己包装成礼物的猪猪[喜欢],2
可爱小🐷,2
很好的曲子，抚慰了考研牲的心[妙啊],2
明天生日，能不能给个祝福[脱单doge],2
好听[Cat2_CatAMail],2
平安夜快乐,2
YOU!YOU!AND  YOU!,2
不错不错,1
平安节快乐！,1
平安夜快乐！！！,1
我去，我刷出来了什么？？？？？,1
第一次过n15，可以叫我一声那个吗？[害羞],1
蚌埠住了,1
魔法猫咪！稳辣[脱单doge],1
U U and U！,1
是粉居居哒[给心心],1
🐷🐷可爱[打call],1
啊？,1
平安夜快乐！,1
padoru  padoru  ！,1
小苏茜好可爱！(｡･ω･｡)ﾉ♡,1
最早的一次,1
魔法猫咪！,1
Merry Christmas！,1
[幻想乡的日常 第1弹_真香],1
最可爱的小苏茜[星星眼],1
新手，有什么推荐练的吗[脱单doge],1
"这位更是我的焰苇
什么我有苇草啊，那没事儿了",1
