comment,like
版本PV娜维娅出场那段BGM好青春活力的感觉，这里的角色演示PV好像是另一种风格,255
00:52 夏洛蒂从不缺席[脱单doge]。,251
娜维娅小姐，原石，武器，突破材料我都带了,250
01:24 这里结晶是吸取了的效果，不用玩家捡了，这个有点厉害了[doge],185
"西尔弗&迈勒斯：不知道大小姐换了新随从后有没有更加努力的工作呢
娜维娅：哎，新人工作就是有点马虎，差点掉下去了呢.......如果是西尔弗和迈勒斯，事情会不会就简单更多了呢..........两位，你们还好嘛，想你们了
西尔弗&迈勒斯：大小姐，我们也想您了",184
02:22 谁懂啊[打call],175
"大小姐 ✓ 四联装 ✓ 分叉发型✓ 
增鸭 ✓ 两轮弹夹炮 ✓",175
夏洛蒂：发现大新闻[doge],173
好久没有这么有冲击力的角色演示了，作为厨子很激动，明天抽个满命压压惊[打call],172
我觉得娜维娅的角色演示可以说是今年最佳的（至少在我心里）无论是转场，动作，还是音乐都十分流畅，真的太帅啦[给心心]而且故事也很精彩有反转，没有那种为了展示角色的生硬感,164
[doge],120
"嗯？(x)
[喜欢]金发大姐姐！太好看了！",110
角色演示：夏沃蕾——《官方追缉》[吃瓜],102
各位，能不能祝我生日快乐[害羞],97
想到那个 “村里小偷偷东西时，被退伍军人抓了个正着然后追了一路，结果追了好几里地给人追吐了”的新闻[喜极而泣][喜极而泣][喜极而泣],92
请各位别觉得这种自送人头的事很离谱，不信可以去看看纪录片《守护解放西》第一季的第一集，就有警察去查监控的时候正好嫌疑人在旁边看热闹当场被抓的名场面。,74
她真的太好看了！[大哭],71
好有意思的演示！像动画电影！,71
娜维娅能不能有特殊的风之翼动作，就是撑着伞飞下来那种[脱单doge],67
奥运会跨栏没娜维娅我不看,65
她究竟怎么做到穿着繁复淑女，但是剧烈运动和战斗时又那么优雅，一点都不破坏形象气质的,64
第一眼看到“非官方”几个字以为是二创，但又看到up是原神，心想真奇怪，然后又看了眼标题发现看漏了…[笑哭][妙啊],64
是不是每次遇到小偷都会有你们兄妹来帮忙啊[妙啊],61
01:37 猫猫什么都不知道，猫猫只想喝茶[doge],53
"不愧是枫丹，几个角色演示对应了几种不同类型的戏剧：
林尼：神秘优雅的魔术舞台秀
那维莱特：低沉严肃的历史剧
莱欧斯利：热血激昂的武打片
芙宁娜：极富张力的荒诞歌剧
娜维娅：欢乐华丽的公路警匪片",52
娜维娅的非官方追缉不一定是好事，因为（为）维非作歹[doge],51
只有一颗原石了[大哭],51
"PV需要你配音一下
可可味：嗯！
好了，完成了
可可味：嗯？
[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣]",48
可恶为啥专武不是小黄伞，而是大斧子,47
截图到了夏洛蒂[笑哭],46
娜維婭真的把女性的雅和剛展現得很好,44
沐雨澄风拿着千机伞追击毁人不倦，我怎么会做这样的梦[辣眼睛],42
"“你好，可可味老师可以麻烦你给玲妮特配个音吗？”
“嗯”
“配完了，谢谢可可味老师”
“啊？”[doge]",39
我测，最近角色演示的质量都好高啊,39
药王慈怀，赐各位十连出娜维娅[脱单doge],37
"☝[妙啊]嗯～
     ☕️👌",36
今天是莱依拉生日，有发了娜维娅的实机演示，站着的我突然就坐了下来，因为“莱娜（纳），坐啊”[doge],34
想起来我本来以为娜维亚那是像幽弥狂一样藏着一把伞刀，没想到那把伞其实是散弹枪。[笑哭][笑哭],32
大保底已出,30
说真的这贼算是顶尖高手了吧，那么多人围追堵截其中还有一个是神之眼持有者，能做到这个地步也是个地方传奇了,30
请务必把娜维娅的下落作改成拿着伞下落，像PV里那样。,29
娜薇娅:我要把……烧成灰,29
多年以后，我女儿问我：“爸爸，你以前最喜欢的人是谁啊？”我没说话，给她看了一段娜维娅的视频，女儿有点小生气，嘟着嘴说道：“哼！爸爸骗人！这不就是妈妈嘛！”,28
"娜维娅好像斯嘉丽欸，一样都是拥有生命力的女孩[星星眼][星星眼]
“可是明天，又是新的一天！”",28
怎么还在往下翻呢，十连三黄真菌[脱单doge],28
"证明娜维娅是刺客兄弟会枫丹分部大师的论点：
1.多重身份，有自己的帮会，手下一帮小弟
2.熟练掌握跑酷技能
3.熟练使用雨伞对敌空中刺杀
4.开船技术堪比爱德华
5.将枪械武器隐藏在机关伞里
6.她是大剑角色，有狂战属性[滑稽]
7.喜欢站在房顶开启“鹰眼”（望远镜）",27
哈哈哈哈哈哈好好好，有人仗着自己有小弟迎风撑伞是吧，好好好，真是个有趣的女人～～～～[大笑],26
你知道荧为什么会有娜维娅的伞吗？因为娜维娅和旅行者打赌输了，所以那把伞是“赢”的[脱单doge],26
虽然动作很流畅 大戏很好看，但是一想到娜维娅又是开大，又是追了几乎整个枫丹就为了打一个盗宝团就很搞笑啊,24
"普攻重击:大杀四方
元素战技:冷酷狙击
元素爆发:侧弦开火
[歪嘴]",24
娜维亚：有枪不用，怎能成为一代宗师呢？[doge][doge],24
"铁宝：白送真理，自己取
原宝：白淞镇里，自己娶",23
"这海影是真能跑啊。
从地下跑到地上，甩开大部分追兵，被娜维娅追上又用烟雾弹逃跑，之后准备飞船飞天上甩开娜维娅，要是没有琳妮特提醒飞船说不定就跑了，然后又在海里和娜维娅比飙船，娜维娅好不容易追上，那个海影还准备了个精英怪。
也就是说全程到最后海影都是跟着自己准备好的逃跑路线跑的，追得上还不够要是弱了一些，说不定就被反杀了，这个海影在盗宝团也是BOSS级别的吧。",21
"弓箭手，准备放箭
放箭，放箭
箭支充足，尽管取用
万箭穿心，灭其士气
凶顽之贼，皆以乱箭射之",21
好家伙，娜维娅也太好玩了吧,20
这一幕，谁懂啊！,20
00:45 全力跑路还不忘下板，是人皇。,20
01:13 代替[墨镜]的新表情包。,19
娜娜是这游戏里目前唯一一位，被多次镜头怼脸拍也没崩反而更好看的角色 望周知[给心心],17
"“你看这些小伙子，年轻人就是毛毛躁躁的”
“哈哈，虽然不靠谱了点，咱俩当年不也是这么过来的”
“所以...快点成长吧，大小姐以后..就交给你们了”",17
用大小姐滑翔时能不能把风之翼换成伞，求你了原宝,16
弹幕谁发的GTA6:枫丹，好好笑哈哈哈哈哈哈,16
这个小记者哈哈哈，一脸吃惊[脱单doge],16
"简介：
琳妮特——可可味
(我的意思是她好像没说话吧)",16
感觉这会的运镜更高级了怎么，看下来非常舒适[保卫萝卜_哇],15
祝大家单抽出大小姐！,15
"夏洛蒂：刚才追人的是哪位呀？
我：是娜维娅
夏洛蒂：这可是大新闻，快告诉我到底是哪位呀？
我：就是娜维娅
夏洛蒂：到底是哪位呀？",15
一人上柬：求娜维娅风之翼展开改开伞,15
今天我生日，有人能祝我生日快乐吗,14
想飙船[傲娇],14
那维莱特，你们枫丹廷的警卫机关怎么老被偷[辣眼睛],13
唯一好奇的是大小姐这个力气是咋练的。抡起斧头都不费劲。我怀疑是李逵转世了,13
"☝[妙啊]嗯～
     ☕️👌",13
海影真的有必要躲吗，随便走在大街上都不会被认出来，反正大家建模都一样，大街上随便一抓都有几十个长的一摸一样的人(bushi,12
00:57 娜维娅滑墙幻视天翼3G[喜极而泣],12
"作为一个开服玩家，我其实真正厨的女角色只有两个，一个是一眼就喜欢上的甘雨，看到她的第一眼，听到她的第一句话就喜欢上了。从那以后基本没有什么女角色能够击溃我的防线，但是，娜维娅不一样。她的人物塑造在我看来太完美了，我个人是对""大小姐""这个词很仇视的，因为它往往代表了一个女生蛮横无理，所以初见娜维娅的时候确实对她不感兴趣甚至有点讨厌的感觉，但是随着剧情推进，我发现，我喜欢上了这个女孩，这个坚强，却又脆弱不堪的女孩，她给我一种，忍不了想要去保护她的感觉",12
纵然经受命运的多次摆布，纵然它再一次夺走了珍贵之物。也依旧永远保持乐观，始终对生活充满热情。内心强大，心中坚定的相信自己是真心被人所祝福，所拥护的。她的微笑始终都洋溢着青春与活力，让人感到身心愉悦，如遇知己，忘却一切烦恼。她是一朵正在绽放着的鲜艳迷人的玫瑰，但她同时也是一朵带刺的荆棘玫瑰，美丽而又强大，乐观绝不退缩，勇敢的接受命运的挑战！,12
哈哈哈哈好有趣的角色演示，让我想起宵宫的角色演示，也是在抓人，两个都是活泼开朗很可爱的女孩子[大笑],12
我还以为小偷坐飞艇逃走的时候娜维娅会开大用礼炮打下来[笑哭]是我想多了,12
"没想到娜维娅角色演示居然同时带有优雅和搞笑的元素，这个视频里到底有多少梗啊[笑哭]

还有，毋庸置疑，娜维娅是我老婆！[喜欢]",12
如果娜维娅展开风之翼改成撑着伞缓缓降落就帅了,11
随手一截差点没被这表情笑死[喜极而泣][喜极而泣][喜极而泣],11
…本次PV修复了我不是娜维娅厨的bug[微笑],11
那那维亚跑这么快，一定是因为有两个纯水精灵在后面扇翅膀吧[墨镜],10
以前迈勒斯和西尔弗在的时候，称呼娜维娅是小姐、第二代左右手称呼是老板咯！娜维娅成长了，有找自己培养的团队。,10
米哈游的角色演示真的无人能及[鼓掌],10
第一眼看成了非官方差点划掉了[2233娘_吃惊],9
大炮开兮轰他娘，威加海内兮回家乡。数巾帼兮娜维娅，安得巨鲸兮吞枫丹。,9
"自从看过卡维娅之后我就回不去了,整个脑子只剩卡维娅",9
这位旅行者请留步，请问您是否承认真理医生维里塔斯·拉帝奥教授智慧举世无双？,9
答应我，以后角色演示都要这个水平可以不？[doge],9
想起了绫华的建模发型[吃瓜],9
祝大家明天都能抽出来娜维娅[洛天依·夜航星_好康],9
娜维娅的风之翼是伞[tv_doge][tv_doge],9
感觉非官方这三个字让很多人没点进来[辣眼睛],8
非常好康的小姐，使我原石旋转[热词系列_知识增加],8
这个PV告诉我们，穿的多不代表跑的慢，但是包的严肯定跑不快[脱单doge],8
娜维娅总给我一种舰娘的感觉[笑哭],8
"☝(ᗜ _ ᗜ)
         ☕️👌",8
提裙摆！！！优雅！[崩坏：星穹铁道_撤回],8
因为这个片段，我决定不抽雷神二命狠狠抽娜维娅了,8
"[爱心]娜维娅，我唯一的黄玫瑰娜维娅，我心中的NO.1[爱心]
[爱心]娜维娅，我的心头爱[爱心]
[爱心]娜维娅，我无可取代的大小姐[爱心]
[爱心]娜维娅，我心目中的光芒[爱心]
[爱心]娜维娅，我的老婆[爱心]",8
00:52 路过的夏洛蒂,8
给雷神存了300抽 其他角色都忍住了 但娜维娅一句“你好呀”忍不住了[尴尬],8
今天是莱依拉生日，又发了娜维娅的实机演示，站着的我突然就坐了下来，因为“莱娜（纳），坐啊”[兔年],8
谁再提蛋，糖，杏仁，我就把谁变成蛋，糖，杏仁！然后做成马卡龙炫掉！,8
还真就白松镇=西西里啊[喜极而泣]感觉如果不是照顾部分低年龄段玩家群体，怕是真就会出现渴望当议员的纳维亚在父亲死后慢慢认清枫丹这个国家的现实，成为灰河的嘎德法泽尔的故事,8
"原神：角色演示-「海影：被非官方追缉」
平a推箱子
e烟雾弹
q召唤机器人",8
"明天up的角色是娜维娅和砂糖
我懂了，原来up的角色是小敢[脱单doge]",8
"那维莱特也姓那，
为啥为难俺娜维娅?
三天之内不下雨，
先扒沫芒宫，
再用大炮轰你娘。[脱单doge]",8
夏洛蒂：发生什么事了？ 00:52,8
00:40 苹果————这是砸到真理医生的苹果吗？[保卫萝卜_哇],8
娜维娅真是越看越喜欢，而且还带点反差萌，优雅而又纯真，也正是这样的她，才能在那样悲伤的过去中，依旧散发着光芒，给予大家力量,8
我是盲人请问娜维娅的元素战技是不是召唤两只纯水精灵出来😎,8
00:46 明天头条确定了[doge],7
娜维娅是什么做到让优雅活泼帅气融合得这么好的，太喜欢了[保卫萝卜_笔芯],7
娜维娅新的跟班叫娜维娅“老板”，这一点莫名的戳我，体现了新跟班自己和娜维娅之间的距离感。,7
屯到现在屯了236抽，就是为了等她[妙啊][妙啊]准确的说我是为了娜维娅的日v声优Aki才那么喜欢她的，然后过了枫丹剧情发现更喜欢了直接抽爆，236不够，还有一千五百块钱，用我朋友20年单身换她满命啊！！！[歪嘴][歪嘴][歪嘴],7
我想抽娜维娅，我还想要一斗，我还想要流云借风真君，原石不够啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，啊啊,7
本以为这种音乐是夜兰专属，结果原来是盗宝团专属出场bgm[doge],7
"整个曼谷翻遍了都找不到他
                             -------《唐人街探案》",7
"唉 这个角色演示好欢乐啊
可我还是好想念他们俩",7
"一位可爱，尽责的好老板。
娜维娅的可爱还真是很特别的“可爱”，不靠反差不靠卖萌，虽然又是伞又是墨镜又是大小姐的，但是这种可爱就感觉跟这些都没直接关系。。。好舒服的感觉啊。",7
看完pv前半段我想抽海影了[脱单doge],7
"大伙看看这个[喜极而泣]

BV18u4y1K7L7",7
"她那个元素爆发让我想起了一个画面，
龙王？你是什么龙王？",7
你说得对，岩系+大剑=寄寄，但假若我站在班尼特的圈里白吃一千攻击力，吃着芙的一百增伤，用着猎人套的满爆，顶着三百的爆伤，打着三千倍率的e，阁下又该如何应对呢？你说得对，但这就是枫丹版本，小子！这就是后龙王时代！欢迎来到数值的国度！,7
黄豆姐我来啦,7
小桂子，来给大家表演个咬打火机[微笑],7
感觉娜维娅热度远远不如芙芙是怎么回事 明明娜维娅也非常好看可以说是枫丹最漂亮成女了 这次娜维娅营销力度不够狠？不会真是岩大剑就没人要了吧？,7
如果把跟班加到大招动画里将是绝杀[脱单doge],7
能被娜薇娅追这么长时间，这个小偷也算幸福了,7
"大小姐，当你醒来，你会看到一切都变了，你会发现这个世界不再美好，那些平凡的日常也将一去不回。但是，不要放弃，永远不要放弃。
大小姐，抬起头，继续前进吧！去把这个不完美的故事变成你所期望的样子！
活下去，大小姐……
————您忠实的[墨镜]",7
感觉娜维娅有种rwby里面yang的感觉，都是黄色为主色系，都是很飒的大姐姐，都是枪加近战武器，不过yang在pv里面揍的是穿西装的小混混，娜维娅是领导着一帮西装暴徒。,7
要是操作娜维娅从高处跳下时能打开伞就好了,6
从头笑到尾……如果主线剧情也这么欢乐的就好了……[大哭],6
卧槽，这角色演示质量太高了吧[哦呼]娜维娅真的又帅又可爱呜呜[保卫萝卜_哭哭],6
娜维娅已出，然后随便先配了点圣遗物（没怎么升[墨镜]就是这个爆伤，，，总觉得有点眼熟（恼）,6
还有五小时 直接不睡了[doge],6
"娜维娅，一个拥有一斗开朗乐观，不服输，又同时兼备久岐忍的能力，完美老板。
感觉只是站在娜维娅的边上，就会被她那股由内而外的光芒所照耀。
上一个给我这种感觉的，是传说任务第二章里的宵宫。
那种就像，一束光照进了心里。
和白月光的梦幻不同。
这束光，就像初春的太阳。温暖且朝气蓬勃。
这可能就是所谓的人格魅力吧。",6
抽完才刷到，确实奇怪，之前的角色展示都是当天就出现在首页的,6
真的太燕双鹰了家人们[脱单doge],6
她的称呼终究不是大小姐了[大哭][大哭][大哭],6
大小姐：人人都有享受马卡龙的权利，所以我决定将自己送给大家。[脱单doge],6
"现在的娜维娅已经是“BOSS""了，不再是”大小姐“了",6
对这个pv的评价。如图所示：,6
看了演示突然感觉  有点子像巴麻美,6
她真的，阳光开朗又帅气优雅，美艳动人又魅力四射，感觉到阳光从她身上洒出来了。,6
这击球有操作的啊，会下板会击球，就是苏三强度太高了[脱单doge][脱单doge],6
纳维亚，角色pv和演示可以，主线剧情枫丹的第一章和传说任务一样，后续主线又有不少的戏份，建模除了后面看着像虫子也很精致，要成米哈游二女儿的节奏,6
要是娜维娅飞行的时候是撑伞的就好了[脱单doge],6
海影了扛住纳维亚这么多发炮弹都没倒，这下知道该抽谁了吧？[doge],6
“孙儿啊，爷爷年轻的时候被一位金发大小姐踩着高跟追了五条街”,6
就是说，这么好的身法，为什么之前会从桥上掉下去,6
装填子弹的时候用腿蹬一下伞的动作真是欲罢不能[doge],6
娜维娅真的是一个很美好的女孩子，是刺玫会的大小姐却没有傲气，乐观又坚韧，富有责任感，那一句“要给所有人一个交代”是让我欣赏她的开始。在刺玫会经济不好的时候也坚持带我们去最好的饭店，两个从小陪到大的亲人死了也迅速调节好自己的情绪，有条不紊地处理白淞镇的事宜。这样从容大方又坚韧不拔的女孩子，给我一种明晃晃很温暖的感觉。,6
娜维娅琳妮特两个好可爱的宝宝[保卫萝卜_哇],6
阿b是懂推荐的,6
"你已經知道怎麼做跑酷了
下次該重現霸權社的立體機動運鏡了",6
真可爱呀大小姐[模糊小黄豆_！喜欢][模糊小黄豆_！喜欢][模糊小黄豆_！喜欢],5
感谢夏洛蒂小姐的客串,5
娜维娅的元素爆发的文案设计者真的要站出来挨夸！一开始看前瞻pv和角色演示还以为就只喊“开火！”“玫瑰礼花！什么的，当时就觉得虽然已经很帅了，但又是传统的简练而迅速的套模板真的也让我感到很是无聊（像胡桃这种也是活力少女型的，个人觉得元素爆发除了吃饱喝饱一路走好这句有点意思，蝶火燎原这句就比较简练但也不差，但“再会了”真的不好评价，就感觉很随便），结果落地每句后面都跟了句俏皮活泼的话真的让人感觉好可爱！“虽然是岩元素啦”“刺玫会特别定制版”“嗯嗯，就是这样”特别喜欢这种有活力的小补充，以让Q以后的后摇动作画面配上语音不会过于单调。,5
现在的娜维娅被刺玫会的人称为老板，再也没人叫她大小姐了[生病],5
你醒了？,5
"中文CV：
娜维娅——小敢
琳妮特——可可味
琳尼特说啥了啊，可可味你这钱也太好挣了吧[笑哭]",5
诶嘿[脱单doge],5
很好奇怎么给可可味算工资的[脱单doge],5
有点一样,5
有一说一，这次角色演示短片的惊艳部分还得是开场娜维娅优雅撑伞轻吻苹果伺机而动后徐徐展开的音乐转折处，和最后自己身为舞台女主般风度翩翩地大招全开克敌制胜的超神转场配上音乐高潮的双重奏激越澄清金声玉振，bgm瞬间拔云睹日气贯长虹引人入胜，与娜维娅绰约多姿颜如舜华风华绝代却又不失英姿飒爽秀外慧中的绝美形象完美契合分毫不差，确是精妙绝伦值得细品[脱单doge][崩坏：星穹铁道_撤回],5
此刻，想拥有娜维娅的心达到了巅峰,5
"刺玫会办事效率很高，但动静和成果往往成比例提升。
偶尔场面搞得太大，就会有美露莘警官出面掩护：「各位请勿慌张，这只是在拍摄最新的犯罪映影！」",5
最后那个盗宝团镜头其实就是被娜维娅榨干的我[藏狐],5
好了、宝宝、不必多说。你给敌人加血我都抽🥺,5
这播放量不对吧？这么有魅力的角色，PV质量也高的爆炸，咋都没人看[保卫萝卜_哭哭],5
不用去执律庭，放梅洛彼得堡就可以,5
趁没人，我是娜维娅小姐姐的狗[给心心][给心心][给心心][嘟嘟][嘟嘟][嘟嘟][灵魂出窍],5
这次的日配很不错哟，除了丰崎爱生的美妙声线，最意外的是这次的配角-手下配音相当贴合，比如海上追击那段的嚎叫相当给力，感觉和以往日配的配角有些不同，要知道以往配角们日配很不起眼，声线大同小异，效果也不太行，和主要角色们的大牌声优们的表现截然相反，而这个演示的配角小弟配的很不错，会不会是新加入的声优？[思考][思考],5
每次看到娜维娅，都会想起巴麻美，同样的军火，同样的钻头黄发，同样的Tiro finale[doge],5
想要一个…[害羞],5
感觉官方真的不吝展示娜维娅的美，那种阳光明媚的美[打call],5
"☝[妙啊]嗯
     ☕️👌
诶，弄一个飞艇给你[doge]",5
虽然五十抽出了迪卢克，但是下个十连就出娜维娅了！人生中的第一次连金！娜维娅小姐我爱你！！！[打call],5
看名字我还以为是民间二创：非官方[doge],5
从立绘开始就一见钟情，第一次想要去厨的角色[保卫萝卜_哭哭],4
不敢想象如果我有一个这样明媚，健康，时尚，优雅的女儿，我会有多么的骄傲,4
瞧我的娜维娅，还会踢球，厉害吧？,4
运镜和转场都很完美，好喜欢戴墨镜的娜维娅！,4
"中配：香港古惑仔大战广西老表

英配：给他爱之疾速追杀

日配：山口组打架

韩配：一空输！西！比！西！比！（震声[doge]",4
琳妮特当时的敲杯子时，我以为是她在喊“噔噔”[笑哭],4
知识应当流通与分享，美亦是如此，我代表我个人，要求给予所有旅行者，接受美的教育的机会，在4.3版本，【刺玫的铭誓】限定卡池开放的同时，所有解锁邮箱功能的旅行者均可通过邮件，获取1张限定五星角色【娜维娅】，也就是鄙人，庸人会以自己的方式，创造拥有率最高的角色，就是这样，告辞”,4
老米，能不能把纳维亚风之翼改成她的雨伞？？？,4
谁懂？幻视成一款四字游戏（？[大笑],4
我透，宝宝你的伤害有点离谱,4
枫丹记者夏洛蒂为您跟踪报道,4
我去我去我去！！伞当炮打什么的也太帅了吧！靠伞缓冲降落什么的也太帅了吧！！谁小时候没拿伞做过这样的幻想呢！！太帅啦娜维娅老板！！！！,4
