comment,like
"以前看的整大活最后结尾说花了很多钱 我知道肯定花了很多钱 特别多特别多的那种 但实际上还是没有太直观的感受到 就只是有个很飘渺模糊的概念 这一期看下来真的就有了很明确直观的概念了 这还只是设备 不算场地呀道具呀伙食路费乱七八糟一大堆 一场下来真的简直不是花钱是烧钱了 真的很感谢团队的付出 看得期期都开心 你们现在的成就是你们该得的 
另外可能视频里说进军科技区是调侃 不过科技区门槛太高太硬核 大家因为是小潮team所以看得开心 至少我个人是这样 哪怕只是你们唠唠嗑我们都看得很开心 我觉得可以和评论区一些评论说的一样拍一些日常vlog 不过个人觉得也不要太频繁 因为作为一个公司也是要保持“神秘感”不然过于暴露日常和粉丝距离拉得过近好像也不是什么好事 有神秘感才会有新鲜度 公司还是要有他的“威严”在才行 不过都是个人意见啦 一切以小潮team自己的意志 总之希望大家都越来越好 你们都值得🥰🥰🥰",75
这种视频不应该叫海皇发吗[doge],68
个人建议找影视飓风合体出个视频，帮你们设计一套合理的后期流程，这方面他们是专业的，就从拍摄完之后保存文件开始直到视频上传成功为止，有时候最搞心态的反而不是视频内容如何难做，而是一切都拍好了却因为设备的问题前功尽弃，一套合理的流程效率能快很多，也能省很多钱，这个是实打实的巨大提升，这个钱是值得花的,65
坎爷的观感真的巨舒适，找到了19年-20年时期的快乐😂你能回归真是太棒了,56
你拍这个，那海皇拍什么[doge][doge][笑哭][笑哭],54
救命 成本重点是好大，太辛苦了马哥，50个音轨，我们广播站五条我就疯了，这么多设备都是team辛辛苦苦干出来的，真的太牛了[大哭]team现在越来越好是你们罪有应得！[大哭],51
看了视频才真正的意识到马哥对于公司的运营能力。一期视频不仅给key找到了“定位”，还让观众直观的感受到视屏制作的不易和团队的用心。马哥真的很懂互联网，视频小天才！[打call][打call][打call][打call],50
虽然我一直很喜欢看小潮team的视频，也没觉得视频质量下滑的有那么夸张，但是看了今天这期视频，就是这种聊天模式还有bgm还有一些剪辑的技巧，真的感觉视频质量直线上升🔝,47
但是家人们，team这些设备都太贵了，是专业的公司用的，不适合自媒体小白，真想做自媒体，建议去看影视飓风万元以下的设备，简单尝试，不要动辄上万啊！！！！,39
小砍真的好自然[喜极而泣][喜极而泣][喜极而泣]不愧是单干了这么久的[支持],39
砍爷不愧是砍爷，视频节奏很舒服！好看爱看[惊喜],37
神奇，高赞都说他的视频好看，但是不在小潮这边的时候视频就没人看,35
到饭点了[doge]电子榨菜来的好及时,33
看到小潮team越来越好真的很为你们高兴[星星眼],27
小砍真是很用心的做每一个视频，也丝毫没有隐藏自己想涨粉的“野心”，真的好喜欢key这种真实且真诚的感觉[桃源_欢呼]砍爷加油，粉丝一定会涨上去的,19
喜欢这期视频，感觉 key 的视频看着很舒服,19
我超喜欢小砍[给心心]喜欢他憨憨的同时 整起活儿来感觉有些一本正经 被识破感觉非常无助 但有时候还能意想不到的恶搞到精明滑稽的小潮 当然两个人都很帅 [脱单doge],15
下饭[脱单doge],12
前排，但是不知道说什么，king你可以让皇哥发视频吗[doge],10
"感觉key好踏实啊有人能懂嘛！
每期视频都特别自然 又有笑点 好喜欢！
请多多分享提姆的各种！
请数码区赞助快快找到key！！！",10
海皇：他说的都是我的词儿~,9
想搞自媒体的心死了(╯3╰),9
来晚了[大哭][大哭][大哭],8
小潮team也太用心了，无论多短的镜头，多赶的进度马哥都不会凑合。加油小狗和team！！！,7
拍这期小砍有一种他是公司老板的气场[doge],7
淘汰的设备可以送给我谢谢[doge][doge],7
感觉你们需要加入@影视飓风 的改造计划了（）,6
很喜欢砍爷的视频节奏！真的很舒服,5
感觉key最近很高产[脱单doge],5
投一个币赞助小潮tEam开网吧[脱单doge],5
"……不理解，所以这么多设备，怎么就经常出现一些画质挺糊的片段，肯定有大焦段镜头吧。

实在不行，室内录制直接整台摄录机吧，或者整个平滑调整焦段的外设吧。

很多桌游视频肉眼可见的画质损失，特别是两人同框，或者一人特写这种。

以小潮team的风格，感觉多买几台运动相机多几个机位更顶用，这几台单反感觉真的浪费了，没有什么画质提升，很多时候我甚至以为是手机拍的。

就比如高斯的视频，经常性的模糊特写。",5
小潮team什么时候找@影视飓风 改造一下,5
设备的更新追加是一个必然的结果，无论是电脑还是相机无人机这些设备都是为了进一步提升工作效率以及视频质量的保证。作为观众我看到的是小潮team在获得了大量收益以后没有故步自封而是拿出大笔资金去提升自己的设备以带给观众更好的节目，这是一个团队良性发展的提现。作为小潮转型以后来看的观众，看着你们从不要做挑战一路到现在，在如今整体长视频环境恶化的情况下依旧在努力提升自己寻找新出路，作为观众我是很欣慰的。也希望你们未来可以越来越好，继续为观众输出更多有意思的内容。[psplive海味_你好],5
芜湖！热乎的key！刚放学就看到啦[打call],5
首评[喜欢][喜欢][喜欢],5
虽然但是羊村渲染不出来，大部分是pr版本的原因,5
砍爷是正式回归team了吗？感觉最近和team一起的视频多起来了,5
以后可以开个生技区，把没那么专业的又涉及一点专业科技产品的视频放在中间，例如某科技区up主的视频[doge][doge][doge],5
哇，这期看完感觉对小潮真的很敬佩啊，统筹了好多好多东西哇，老板不愧是老板，管人管账号管设备管后期,5
king严肃点形象会好点，平常搞笑的话笑不出来,4
小潮team成员的互补性很重要，真的搞数码区科技区这种，接广告应该不愁，愁的是怎么出节目效果,4
很喜欢这期视频！很喜欢看小潮team幕后的这些故事，还有上次导出羊村的直播。这么久以来team每个人的每个视频都看了两遍以上，跟着你们一起成长真的感觉和家人一样。想要陪伴家人不仅在璀璨的台前，更在辛苦的幕后，想参与这些幕后的点滴，请多拍一些这样的视频吧！[喜欢][喜欢][喜欢],4
这个类型也很棒[兔年],4
我还是希望多玩玩MC小游戏,4
这太有用了[捂眼]我每天都在视频中找机身镜头运动相机收音麦克风补光灯型号[捂眼],4
5:12 傲子因为左脚进门被马哥罚5万8[大笑],4
其实，这种大工程建议用达芬奇,3
点进来是想学习一下如何做up主的，结果被劝退了。。。,3
震惊Key居然知道小潮的机密电脑[doge]，还得是key,3
key的视频真的剪的很不错啊，key的讲解也很棒很舒服，key真的适合做数码区啊[脱单doge],3
"想不到就连向小潮提姆这样不算特别大的公司啊，（这里没有在嘲讽，嗯，他们公司是特别大，而也不是那么大，也不是算很小，哎呀，就是一个比较好的公司）也要花掉这么多的钱，之前在直播说一年的拜年季就需要花18万，再加上现在无人机呀18,000呀，相机呀什么的加起来真的就是可以说这个公司真的就是废掉，他们很多的心血了，所以说在这里也祝小潮和小潮提姆做大做强，越做越好[兔年][兔年][兔年][兔年][打call][打call][打call]",3
我个人觉得啊，小潮team的视频4090渲染不了不大可能吧，小潮可以找人问问是什么问题，毕竟我3050的笔记本就能应付大部分剪辑场面了（只不过慢一点）,3
今年过年的时候，樟脑丸教父能回来吗，像看大家拍个全家福[脱单doge],3
喜欢这种风格的视频诶 我们能了解一些别的领域 有知识科普的作用在 ! 我们想看的不仅有呈现出来的精美视频还有你们背后的努力 ! 我们想真正的了解小潮tEam（在你们能给我们分享的能力和范围内） ! [脱单doge][脱单doge][脱单doge][脱单doge][脱单doge],3
14.9哈哈，力挺数码宝贝key,3
配合花絮来讲感觉会很有意思！（虽然我还是很喜欢砍玩游戏的）,3
15w了，进击数码区！,3
你们这么多设备，应该打印一些条码贴在设备上，用的时候用手机扫码出库入库,3
才发现还没关注key[捂脸],3
你去找找TIM吧，这样下去是埋了个大炸弹，而且俩人合作做一期改造up主应该也是爆款,3
想看看小游戏,3
中国boy搞外设都自己默默开了个小号，科技区不是那么好搞的,2
@影视飓风  懂得都懂,2
好好好，做新内容，多多尝试！支持[打call],2
真心建议，可以放一些幕后花絮当列子融入一些拍摄或者剪辑方面的知识，属于是满足粉丝的好奇心还能涨知识，能更吸人,2
同款[脱单doge],2
@影视飓风 来优化一下[吃瓜][吃瓜],2
砍爷的视频感觉真的很舒服，介绍方面也是，很有条理，一点也不乱，真的老成员和新成员真的有不一样的感觉！砍爷保持这样就很好！！[给心心],2
小砍在拍这期视频的时候海皇已经在剪视频了，小砍视频拍完且都剪好发出来了，海皇那个屑还没剪好！,2
@影视飓风 潘哥来整个画质改造[脱单doge][脱单doge],2
海皇为什么一直没更新[笑],2
"还挺喜欢小砍的视频的，因为小砍和小潮都在很自然地说话，当然了，我知道为了吸引大家来看，平常的视频肯定会做一些节目效果，所以我觉得不管是玩游戏，还是做综艺，特地去做效果都是很正常的。
但是像小傲和海皇的视频，比如说小傲做饭或者海皇录vlog、和小潮出去旅游的这种偏生活类的视频，其实真的可以少点效果，还是挺想看大家日常更真实的相处模式和工作模式，就记得有一个视频，好像本来是说要出去野营，小傲要做饭来着的，我还挺期待看到大家正常地聊聊天、吃吃饭，结果又开始做效果了，小潮和小傲互相怼、海皇承担一个笨笨的角色，但是我知道你们日常一定不是这样的，所以这种视频我看着其实就会很累，因为我以为是“日常”，以为可以看到他们最平常的生活，结果其实他们还是在工作，还是在努力作效果，我也替他们觉得累，也会觉得有点失望。是不是对日常类的视频风格把握得有点不好呢，我知道小潮team没有剧本，所以大部分时候要靠节目效果，大家也会录好多遍，取其中最好的部分放给观众，不过日常类的或者介绍类的，其实轻松一点，反而更贴合这类视频的风格",2
@影视飓风,2
好诶,2
哥，如果讲的话能不能说说新人up入门的设备和注意的事项，站在一个相对比较成熟的团队视角，给萌新一些建议，设备啊硬件软件都好，尊嘟很需要[脱单doge],2
你可以直接变后期博主。。。,2
生产队的驴也不这么更啊,2
关于对评论里想要“节目效果”的观众朋友的回应：我相信看小潮team的童鞋还是偏看生活区娱乐的多 因为一般专门做数码的up的粉丝不会有这个问题，也不是所有人都想在所有视频里看“节目效果”，不是所有视频都适合娱乐这一方式的。说白了不是所有视频都是乐子，这类视频做到极点就是“综艺”。不喜欢看的可以等下一期，咱有时候真的是仅仅需要来自team的一些分享干货。[微笑]（当然如果为了吸粉娱乐视频确实是成本最低最容易的手段，我相信up自己会调节这个度，满足不同观众的需求的。）,2
其实兄弟们 看完这个视频，能感受出来：搞笑，小潮team的哥几个真是很认真很踏实的。,2
我也想加入。,2
节奏挺好挺舒服，不愧是元老吗[脱单doge],2
助力砍子成为数码区的key[打call],2
"@影视飓风 Tim,啥时候有空了来小潮tEam优化一下[吃瓜][吃瓜]",2
刚来就正好15w了[妙啊],2
@影视飓风 来帮帮忙吧哥[大哭][大哭][大哭],2
好耶很好看!下次还要看!助力助力[鼓掌][鼓掌][鼓掌],2
看砍爷真的很舒服，就是说不出来的舒服，近期有砍的视频质量明显提升了,2
催更！[Cat2_Watching!],2
感觉小砍说话节奏动作啥的都很自然,2
key的视频节奏好舒服，有两年前的味道了,2
可是很奇怪，看你们的视频，有的机位十分高清，有些模糊的死，这就给观众一种视觉落差，好的参数相机在多机位运用，不一定要发挥最好，反而应该和其他的机位参数同步，不然观众容易出戏不说，到时候剪视频，帧率和参数的不同又会导致渲染和剪辑出问题，不是因为那台主机不行，是因为文件太杂乱，参数太参差,1
影视飓风：画质提升计划 启动！[脱单doge],1
@影视飓风,1
PS5官方,1
砍的视频真的是team里看的最舒服的一个，回来了真好,1
我怀疑key是想在老板椅多待待[脱单doge],1
key真的很自然很舒服看着,1
影视飓风不来改造一下[tv_坏笑][tv_坏笑][tv_坏笑][tv_坏笑],1
好早好早好早好早好早好早好早好早好早好早好早好早好早好早[星星眼][星星眼][星星眼],1
科技区能行吗key，感觉要变专业挺难的,1
终于等到这一期了！我抄抄抄抄抄！,1
恭喜砍爷找到了属于自己的定位！！！很期待之后的视频！！！祝team前程似锦！[热词系列_三连],1
好喜欢小潮team！！！（好突然的发言哈哈哈哈,1
砍子 从20年第一次看team 22年11月第一次看你直播 再到现在回归team 当你第一次回复我时 我很激动 第一次觉得离team的距离这么近 也觉得第一次被喜欢这么久的up回复 很幸运 也更喜欢你了 你的视频在我低谷时 无聊时 写作业时一直陪伴着 鼓励着我 给了我许多快乐 迟来的祝福 砍 做好自己 祝你前程似锦 你的未来一定是光芒万丈 在新的一岁 开启你的第24个part 安凌即使换号也一直在！！,1
小砍进军整蛊区吧！每期整蛊一个team成员，然后轮个两三轮，二十个视频就出来了[脱单doge][脱单doge],1
key有没有想过出一期team使用的BGM的视频啊，有的歌真的很合适当下的场景也很好听～[星星眼][星星眼][星星眼][星星眼],1
8.9w点赞啦～加油加油～,1
问一个题外话，樟脑丸教父在B站有账号吗？,1
目前除了小潮，高斯和海皇的数据是最好的吧[doge]，但是海皇更新的太慢了，一直活在别人的视频里[doge],1
呜呜呜以后出一期适合旅行记录或者追星人还有女生拍照的相机数码产品视频吧！我一个女生逛科技区看到头晕眼花，女孩子无非就追求高清拍人好看+长焦对焦清楚拍远景，其他的就随便[脸红],1
我觉得小潮这么好好说话挺好的，偶尔有点节目效果可以，现在视频所有人都大吼大叫，不那么自然了，有点聒噪,1
这种日常感觉也不错,1
召唤@影视飓风 同步设备[偷笑],1
十五万了！ 小狗院长快安排[妙啊],1
key拍这种视频可以参考一下小傲讲team的车的那期，我感觉蛮有意思哒，我对车不感兴趣也看下去了，就是感觉这期拍得有点严肃，个人小建议而已，加油哦[给心心][给心心][给心心],1
@影视飓风 亿拍即合[脱单doge],1
@影视飓风 老登哥快爆一点准备给小狗院长,1
好耶，今天生日，team还更新了[脱单doge][脱单doge],1
key的视频节奏好舒服好丝滑,1
小砍视频节奏很舒服的。,1
[脱单doge]坐等小潮网吧开业,1
感觉有机会可以和影视飓风up主改造计划合作一期，可以优化一下设备和流程,1
血书team玩致命公司，效果必定爆炸,1
"woc！！！啊啊啊啊啊啊 我对不起team 点屏幕的时候反馈不小心点到了非常不满意[大哭][大哭][大哭]
我orz[灵魂出窍]",1
@nb,1
要做数码区的话其实讲解的时候最好还是不要这么空，提前了解一些型号以及重要的参数，感觉视频里砍对一些器材的了解都不如马，只能说说多少钱多少钱这样，但是这个是没有什么意义的，最好能具体到器件一些参数是什么什么样，介绍介绍具体功能多强大这样,1
所以只有海皇有单间办公室吗[妙啊],1
所以明天发羊村(3)对吧？哈哈哈哈哈哈哈哈哈哈哈哈哈羊村5发的那天就是我放寒假的那天！芜湖~[保卫萝卜_哇],1
12.29我生日哇。过生能看到羊村太开心了🥳,1
海皇你看看人家！！！！,1
α 这是阿尔法， β 这是贝塔， γ 这是伽玛，δ 这是德尔， ε 这是我亲小狗的嘴。[脱单doge],1
21号是我生日！！,1
其实team可以去找tim优化下设备的 专业的提提建议可能会节省好多成本捏 不过还是祝team越来越好大家也辛苦了[崩坏3_开心],1
非常好看非常有意义的一期视频！让我知道你们幕后的设备竟然这么的多，花销这么的大，对视频创作者这个行业也多了一些了解（我的天真的要花费好多钱啊……你们真的在很认真的干这个行业，争取用好的设备拍出好的视频呈现给观众） ,1
马哥那能叫黑吗！那是大地的颜色！高级感！国际感！（不是托）,1
意外感觉这期节奏很不错，虽然是明说的，但每次砍爷说要蹭热度拉粉丝的时候都感觉很勉强，有种用力过度的feel[原神_嗯]有一说一用力到我甚至会担心他会不会干出为了热度不择手段的事情(真的就是下意识去想，我还是相信team的水平的！！！！)但这期很平和，虽然效果少，不炸裂，但是节奏很可以，私心觉得砍爷真的很适合这种侃侃而谈的大篇解说，节奏安排的不错，和潮子配合的很好，安静的砍爷真的有种跟平时闹腾很不一样的感觉，很棒！！[打call][打call],1
设备都这么好 为什么不出4k？基本都是最高1080p 是不是储存压力太大了？可以让tim帮帮忙[脱单doge][脱单doge],1
还得是小傲,1
Key的视频 真的让人看着好舒服 可以耐心听进去的感觉,1
这期真是太棒了！了解到了好多高科技的东西,1
@恋妤怡 @榴莲喜欢弟址 @樟脑丸孑,1
有个小提议就是整个小潮team开放日这视频发布量不就上去了[doge],1
15W了[吃瓜],1
多分享的幕后，日常的生活吧，喜欢看[脱单doge],1
打光灯实在是太重要了，潮T颜值的扛把子,1
key的视频真的让我找回了以前的感觉,1
哇哦,1
真的太喜欢小砍的视频氛围了，我全程原速看都没调倍速，很舒服,1
小潮team特有彩蛋呢？[傲娇],1
给我冲！,1
其实应该可以保留硬盘就可以升级的吧，和显卡和CPU没关系的,1
虽然机器很贵，但是走公账，算成本，可抵，可回租[吃瓜],1
小砍刚刚回来时给人感觉有点急了，可能是中途出去了一段时间，再回来怕跟不上团队，但小潮team核心吸引力终究是真诚，即便有时候表现会夸张，但真诚的快乐才是内核，现在有在慢慢回归状态，希望小砍能尽早调整，从真实的自我中发掘闪光点[14周年],1
公司相机！！高斯像鸡！？[doge][doge],1
很喜欢看小砍的游戏视频捏，不过数码区也可以，但是数码区大佬太多了，真正想看数码知识的人可能也不会来看。key讲话什么的真的挺自然舒服的，不知不觉就看完了,1
许愿什么时候大家再一起玩个海龟汤[doge][doge]来点恐怖的多得劲儿啊！！没看够！想看和小砍和犀利也加入的！！[打call][打call],1
不愧是key，今天是我生日[星星眼][惊喜],1
可以当小潮team年度测试的视频教材了[doge],1
我真的很喜欢小砍视频的氛围！！！,1
来的好早啊我,1
太棒了，奥好喜欢,1
真的很喜欢这期视频，因为一直想做自媒体，但是对设备不太懂，现在也有个参考啦，虽然一时半会买不起（小声哔哔）,1
那给我测评测评小米14吧,1
海皇表示我题材呢,1
好喜欢key的视频风格，玩玩游戏聊聊天，分享东西什么的感觉好温馨，砍爷的表现也特别自然，和马哥之间的互动也特别特别可爱……key最近真的有在努力拍视频剪视频[脸红][脸红],1
14.9了，加油啊兄弟们,1
作为科技区吧小潮团队专业性太差了，全屋wifi弄个软路由加5台ap有线mesh一千五绝对能搞定，你们搞那ac+ap适合家庭不爱折腾考虑美观的。还有你们所说的磁盘阵列软路由加硬盘就搞定了。你们肯定是不差钱但是科技区观众是喜欢性价比的。,1
第一[打call],1
实验室同款NAS[兔年],1
哇哇哇更新！,1
果然短视频起源m50[微笑]想买 但是好像说头太少了,1
这个这个视频从某种意义上说非常励志,1
提个建议，剪羊村这么大的视频的话用达芬奇会好点的砍爷！！！一定要看到这条啊砍爷！！！,1
本来说长大也去当一个自媒体工作者的，看完这期视频才发现原来拍视频剪视频真的不是我想的那么天真简单。。。三连奉上,1
砍爷的视频看着还挺舒服的，就不用特意搞什么效果,1
小砍好有想法,1
你更新得好快！,1
挺好，更加了解提姆了,1
ohhhhhhhhhhhh,1
感觉砍爷变帅了啊[脱单doge],1
好久没看了，砍爷不是留在西安脱离组织了吗，现在IP在上海是又回到大部队了吗[笑哭][笑哭][笑哭],1
小号也点了，加油key[脱单doge],1
"好好看好好学！[脱单doge]
小潮提姆有属于自己的汤达人！！！！！！！！！
[热词系列_知识增加]",1
羊村看着也没有很烧钱啊，为什么花了20w啊？有没有帮我解答一下？,1
懂了宝宝 马浩宁搞笑区高斯桌游区小傲美食区杜海皇生活区犀利杂谈区小砍数码区,1
是不是可以找影视飓风帮你们弄点好设备[滑稽],1
"《所有人都可以是老板助理》
那我们粉丝可以吗？[脱单doge]
还有蹲一个明天的羊村第三集[星星眼]",1
key讨喜是真的,1
哇哦[笑哭],1
省流：小傲因左脚进来被罚5万8[doge][doge][doge],1
喜欢，每次多了解一点小潮team，就更加能感受到这群人在很努力的发挥自己的创意把快乐带给观众,1
好喜欢这一期！越看越感动哇。直接一键三连，想到小傲那期讲车的视频，最喜欢这种类型的啦~~~！,1
真的真的很喜欢key的风格！！就是那种，很温和不尴尬很自然的感觉...请务必保持[保卫萝卜_哇][保卫萝卜_哇],1
"小潮team设备分享（但是仅供参考）^_^





小马说了点赞到15W就让我拍更酷炫的设备

























求求大家...",1
看见讲数码我啪的一下就点进来了，感觉小砍很有数码区的范诶，虽然本人不是很懂这些但特别非常超级感兴趣，所以希望能做下去！,1
我直接猛猛三连,1
这个系列还是让皇儿来拍的好，他更适合“测评类”这种乱七八糟的扯皮（）,1
所以小砍要转型科技区了吗？[2233塔罗牌_？？？],1
怎么说？虽然不懂，但是长知识了[OK][OK],1
小潮team是？,1
[打call][打call][打call]可以求一个生日快乐吗？,1
路过,1
哈哈哈哈，大家为了team的规划操碎了心啊，祝小潮team越来越好啊,1
一个字！舒适！！！这两期砍爷和利利视频终于找到各自定位入正轨了，希望早日小潮team垄断b站各区“一哥”哈哈哈哈哈哈哈成为全能team！！！,1
king讲话自然多了，适合拍这种正经的内容,1
"原“来”如此
眼保健[来古-疑问]
你情“我”愿
速度与激情永
                      不过时！
 我自日本来！
  那么多人吗？",1
这不得@影视飓风 来改造一下[吃瓜][吃瓜],1
原来小潮team这么有钱[妙啊],1
@影视飓风 能不能梦幻联动然后当小潮TEAM的甲方,1
[14周年],1
东西这么多不做规划就会浪费很多钱不如一劳永逸，找专业的花一次的钱把东西规划好，这样就不用额外弄一些没必要的无效成本了,1
俺想看新的系列，公司日常[脱单doge],1
好想看其他的up分享设备，比如王瀚哲和徐大虾[脱单doge],1
"要不视频给皇哥吧,2个月了",1
key的效果真不错[脱单doge],1
虽然我一点都不懂 但看的好舒服,1
key讲的很自然听着很舒服，多更几期这样的下下饭[脱单doge],1
今天我生日也可以祝我生日快乐吗？,1
这期好好好好好好好看的,0
看完变成十四分钟前了[tv_doge],0
多出点爱看[热词表情_世萌双冠],0
说话节奏很舒服[纯挚童话_好耶]key的惊喜,0
羊村是一周一更吗,0
直接三连,0
广告商找@转转发条熊 [歪嘴],0
[打call][打call],0
砍哥,0
潮子出息了 全是ROG[doge],0
[大笑][大笑][大笑],0
[支持],0
@影视飓风,0
来点广子吧,0
太好了，随着涉及的分区越来越多，对小潮team会越来越熟悉[tv_色],0
我还是喜欢key桀骜不羁的样子[doge],0
很有趣！,0
@有梦想的阿肯老师 @影视飓风,0
真喜欢我们砍爷啊真喜欢,0
砍子很有条理啊！,0
@影视飓风 快来整治整治这个小作坊[脱单doge],0
在吃虎皮凤爪,0
key,0
点赞已经到15w了[脱单doge],0
这个时候发视频，看来下期🐏村是砍✌🏻出来了[doge],0
刚做好饭，下饭[保卫萝卜_哇],0
谁知道这个股东是谁[doge],0
来了来了,0
正好去吃饭[保卫萝卜_哇],0
@小砍丶  15万赞了,0
06:35 羊村理想发布时间[星星眼],0
香,0
不懂就问，这个拍美食的镜头是用小傲工资买的嘛[doge],0
祝小砍早日破500万粉丝！,0
进军科技区！,0
再创辉煌,0
来了,0
如果自己买个设备，然后可以邮寄给砍爷测评吗，测评完要还回来用的那种[可爱小黄豆_打call],0
[吃瓜][吃瓜][吃瓜][吃瓜],0
点眼睛了，然后呢？,0
金主们看看我们key！！！！！！,0
114514,0
[给心心][给心心][给心心][给心心],0
我没买，我可以来骂你吗[doge],0
耶,0
支持一下！,0
比我家大六倍的小作坊[大哭],0
11451,0
昨天我生日,0
我觉得小砍非常适合做这种闲聊,0
好看,0
半小时前！！！！[给心心][给心心][给心心][给心心][喜欢][喜欢][喜欢][喜欢],0
祝小潮team越来越好！！,0
好好好，好题材,0
6,0
前阵子刚拍完毕设 设备我租两天就花了两千 那个打光的灯真的巨沉 我拎起来要都没办法站直[无语] 拍了两天我歇了一周才差不多缓过来,0
还有500多个币怎么办,0
喜欢这期视频的感觉、类型，感觉更了解tEam的幕后运作啦！偶尔这样静下来分享、唠嗑相的也很好！支持key多区发展！已经三连啦！[热词系列_三连][热词系列_三连][热词系列_三连],0
为啥感觉有一段画面很卡啊！,0
